"ABC News – Breaking News, Latest News, Headlines & Videos",https://abcnews.go.com/
ABC (Australian Broadcasting Corporation),https://www.abc.net.au/
ABC News (Australian Broadcasting Corporation),https://www.abc.net.au/news/
ABC News - YouTube,https://www.youtube.com/user/ABCNews
아트닷컴 - ABC마트 통합 온라인몰,https://abcmart.a-rt.com/
ABC News - Home | Facebook,https://www.facebook.com/ABCNews/
ABC쿠킹스튜디오,https://kr.abc-cooking.com/
