고딩,중딩,19,18,17,16,15,14,13,판매,노예,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:16,1297434214342651907,1297434214342651904,뢰알...덥의 많아졋다 많아졌다 하지만 인터넷 트위터 공카 말고는 오프라인으로 와닿는 부분이 없으니까.....덥오이쥬 오빠들에게..천만더비를 두 눈으로 실감시켜주고싶다,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1278732293830373377, 'id_str': '1278732293830373377', 'name': '영복이', 'screen_name': 'y0ungJA2', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 97, 'friends_count': 95, 'listed_count': 1, 'favourites_count': 228, 'statuses_count': 4630, 'created_at': 'Thu Jul 02 16:48:44 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1286830678168883202/gG1CMnTk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1286830678168883202/gG1CMnTk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1278732293830373377/1595576495', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:16.518,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:19,1297434226820669440,1297434226820669440,RT @th1nk_of_u: 알겠어 민혁아 트위터 아이디 뭐냐니깐??? 별거안하고 블락만할게,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1292025379297738752, 'id_str': '1292025379297738752', 'name': '랄로', 'screen_name': 'fallallalo618', 'location': None, 'url': None, 'description': '손현우랑 억년해로', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 141, 'listed_count': 0, 'favourites_count': 319, 'statuses_count': 329, 'created_at': 'Sat Aug 08 09:10:39 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1292121523440910338/zqThyBoq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1292121523440910338/zqThyBoq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1292025379297738752/1596901071', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'th1nk_of_u', 'name': '능소화', 'id': 1272544338426294272, 'id_str': '1272544338426294272', 'indices': [3, 14]}], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:19.493,"{'created_at': 'Sun Aug 23 06:12:58 +0000 2020', 'id': 1297416524668395520, 'id_str': '1297416524668395520', 'text': '알겠어 민혁아 트위터 아이디 뭐냐니깐??? 별거안하고 블락만할게', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1272544338426294272, 'id_str': '1272544338426294272', 'name': '능소화', 'screen_name': 'th1nk_of_u', 'location': '인장_AIR님', 'url': None, 'description': '창균이!!💜 | 원호두 좋아함', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 148, 'friends_count': 89, 'listed_count': 1, 'favourites_count': 475, 'statuses_count': 6207, 'created_at': 'Mon Jun 15 14:59:53 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1293941408374468609/gmbOeqxn_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1293941408374468609/gmbOeqxn_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1272544338426294272/1592233545', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 9, 'favorite_count': 11, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:19,1297434228674539520,1297434228674539520,"RT @Nan_yy28: 야...... 나 트위터 넘 많이 들어온다
3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1100352469152854016, 'id_str': '1100352469152854016', 'name': '당신만의AI친구', 'screen_name': 'L3VIlll', 'location': '잡덕사담계', 'url': 'https://twpf.jp/L3VIlll', 'description': 'To follow 당신만의AI친구 visit @realL3VIlll .', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 58, 'friends_count': 122, 'listed_count': 5, 'favourites_count': 27076, 'statuses_count': 43968, 'created_at': 'Tue Feb 26 11:10:47 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '8822DD', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296692432604602368/zBa7HX7e_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296692432604602368/zBa7HX7e_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1100352469152854016/1597078412', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Nan_yy28', 'name': '회양', 'id': 1294924714192773121, 'id_str': '1294924714192773121', 'indices': [3, 12]}], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:19.935,"{'created_at': 'Mon Aug 17 14:32:27 +0000 2020', 'id': 1295367896428773376, 'id_str': '1295367896428773376', 'text': '야...... 나 트위터 넘 많이 들어온다\n3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1294924714192773121, 'id_str': '1294924714192773121', 'name': '회양', 'screen_name': 'Nan_yy28', 'location': None, 'url': 'https://forms.gle/dw6fJUk2mhSzpYP47', 'description': '화가 많은 사람', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 139, 'friends_count': 93, 'listed_count': 5, 'favourites_count': 68, 'statuses_count': 31, 'created_at': 'Sun Aug 16 09:11:31 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 2035, 'favorite_count': 153, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:20,1297434232613085184,1297434232613085184,RT @haj1i: 나도 트위터 처음 시작할때 되게 조신했음... 어느정도엿냐면 퍼블트 하나 올릴때 3분 고민함,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1257625784778252288, 'id_str': '1257625784778252288', 'name': '령룡', 'screen_name': 'liiuryu_', 'location': None, 'url': None, 'description': '읽타 #령룡타래 _ H | 미테 _ 스포○', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 103, 'friends_count': 164, 'listed_count': 0, 'favourites_count': 9348, 'statuses_count': 12344, 'created_at': 'Tue May 05 10:58:55 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1257626120007979008/kKrlu4Nr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1257626120007979008/kKrlu4Nr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1257625784778252288/1596680416', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'haj1i', 'name': '명예농담곰', 'id': 1294272318215086081, 'id_str': '1294272318215086081', 'indices': [3, 9]}], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:20.874,"{'created_at': 'Sun Aug 23 05:51:38 +0000 2020', 'id': 1297411155766308865, 'id_str': '1297411155766308865', 'text': '나도 트위터 처음 시작할때 되게 조신했음... 어느정도엿냐면 퍼블트 하나 올릴때 3분 고민함', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1294272318215086081, 'id_str': '1294272318215086081', 'name': '명예농담곰', 'screen_name': 'haj1i', 'location': '헤더 마럽 테테님', 'url': None, 'description': '아홉살입니다\n#하지읽타 #하지이제생기부필요없지만독서함', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 96, 'friends_count': 96, 'listed_count': 0, 'favourites_count': 224, 'statuses_count': 1052, 'created_at': 'Fri Aug 14 13:59:16 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296801871756005377/pRBmmLcf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296801871756005377/pRBmmLcf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1294272318215086081/1597677697', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2, 'favorite_count': 6, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:21,1297434235167338496,1297434235167338496,"RT @Nan_yy28: 야...... 나 트위터 넘 많이 들어온다
3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 981828703503106048, 'id_str': '981828703503106048', 'name': '(메인트 대합작 모집 알티이벤중) 부엉이', 'screen_name': 'owl0428', 'location': '대한민국 서울', 'url': 'https://www.youtube.com/channel/UClKItIAjb-WwQ4iyHGN4JaA', 'description': '-부엉이 -뒷계 @owl04281\n선팔자유 -에스크 http://asked.kr/owl_0428\n-커미션 https://bueongiowl.tistory.com/m/2 \n-언팔 오류입니다 디엠주세요  -밑 링크 유튜브', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 632, 'friends_count': 619, 'listed_count': 14, 'favourites_count': 8102, 'statuses_count': 32879, 'created_at': 'Thu Apr 05 09:39:39 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1295720910687797248/OG6aLW91_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1295720910687797248/OG6aLW91_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/981828703503106048/1594027274', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Nan_yy28', 'name': '회양', 'id': 1294924714192773121, 'id_str': '1294924714192773121', 'indices': [3, 12]}], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:21.483,"{'created_at': 'Mon Aug 17 14:32:27 +0000 2020', 'id': 1295367896428773376, 'id_str': '1295367896428773376', 'text': '야...... 나 트위터 넘 많이 들어온다\n3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1294924714192773121, 'id_str': '1294924714192773121', 'name': '회양', 'screen_name': 'Nan_yy28', 'location': None, 'url': 'https://forms.gle/dw6fJUk2mhSzpYP47', 'description': '화가 많은 사람', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 139, 'friends_count': 93, 'listed_count': 5, 'favourites_count': 68, 'statuses_count': 31, 'created_at': 'Sun Aug 16 09:11:31 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 2036, 'favorite_count': 153, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:24,1297434246211018753,1297434246211018752,"RT @Nan_yy28: 야...... 나 트위터 넘 많이 들어온다
3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1250664958586568704, 'id_str': '1250664958586568704', 'name': '서장님 애인🌸', 'screen_name': 'D_yours_M', 'location': '❣', 'url': 'https://youtu.be/Q7AVA1e0qN4', 'description': 'amo te, ema me ❥❥ 나는 니가 행복 했으면 해 ❥ #다나미야 200504 🌸 @hi_HERO_LOVE (,,´•ㅅ•`,,)♡', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 49, 'friends_count': 50, 'listed_count': 0, 'favourites_count': 566, 'statuses_count': 1097, 'created_at': 'Thu Apr 16 05:59:03 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296812167790915584/KMe9CKet_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296812167790915584/KMe9CKet_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1250664958586568704/1594823162', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Nan_yy28', 'name': '회양', 'id': 1294924714192773121, 'id_str': '1294924714192773121', 'indices': [3, 12]}], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:24.116,"{'created_at': 'Mon Aug 17 14:32:27 +0000 2020', 'id': 1295367896428773376, 'id_str': '1295367896428773376', 'text': '야...... 나 트위터 넘 많이 들어온다\n3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1294924714192773121, 'id_str': '1294924714192773121', 'name': '회양', 'screen_name': 'Nan_yy28', 'location': None, 'url': 'https://forms.gle/dw6fJUk2mhSzpYP47', 'description': '화가 많은 사람', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 139, 'friends_count': 93, 'listed_count': 5, 'favourites_count': 68, 'statuses_count': 31, 'created_at': 'Sun Aug 16 09:11:31 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 2037, 'favorite_count': 153, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,2020-08-23 16:23:24,1297434247095939072,1297434247095939072,"RT @Nan_yy28: 야...... 나 트위터 넘 많이 들어온다
3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1281721921663414272, 'id_str': '1281721921663414272', 'name': '김녹챠', 'screen_name': '_greenteaJMT', 'location': None, 'url': None, 'description': '중1 | 🇰🇷', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 149, 'friends_count': 138, 'listed_count': 4, 'favourites_count': 693, 'statuses_count': 1278, 'created_at': 'Fri Jul 10 22:48:25 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1281722202941874176/HF0nq1Oz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1281722202941874176/HF0nq1Oz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1281721921663414272/1598083250', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Nan_yy28', 'name': '회양', 'id': 1294924714192773121, 'id_str': '1294924714192773121', 'indices': [3, 12]}], 'symbols': []}",False,False,low,ko,2020-08-23 07:23:24.327,"{'created_at': 'Mon Aug 17 14:32:27 +0000 2020', 'id': 1295367896428773376, 'id_str': '1295367896428773376', 'text': '야...... 나 트위터 넘 많이 들어온다\n3달 내로 트위터 들어오면 알티해주신 세분께 기프트카드 만오천원짜리 드릴게요.... 멤버십 결제에 도움이 되고자...ㅎㅎ 로그아웃합니다', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1294924714192773121, 'id_str': '1294924714192773121', 'name': '회양', 'screen_name': 'Nan_yy28', 'location': None, 'url': 'https://forms.gle/dw6fJUk2mhSzpYP47', 'description': '화가 많은 사람', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 139, 'friends_count': 93, 'listed_count': 5, 'favourites_count': 68, 'statuses_count': 31, 'created_at': 'Sun Aug 16 09:11:31 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296814700852723714/Q5uQMm07_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 2038, 'favorite_count': 153, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
