서울시자영업자생존자금,https://smallbusiness.seoul.go.kr/
서울시 - 내 손안에 서울 | 25일부터 '자영업자 생존자금' 온라인 ...,http://mediahub.seoul.go.kr/archives/1281120
자영업 - 나무위키,https://namu.wiki/w/%EC%9E%90%EC%98%81%EC%97%85?from=%EC%9E%90%EC%98%81%EC%97%85%EC%9E%90
30대 자영업자 이야기 - YouTube,https://www.youtube.com/channel/UClSUMM1_Ptww_Xe8AJJ9aPA
[정책위키] 한눈에 보는 정책 - 소상공인·자영업자 지원대책,http://www.korea.kr/special/policyCurationView.do?newsId=148856781
자영업자 맞춤형 금융지원 방안 - 금융위원회,https://fsc.go.kr/downManager?bbsid=BBS0030&no=136188
"서울시, 자영업자·소상공인에 현금 140만원 긴급 지원 : 수도권 ...",http://www.hani.co.kr/arti/area/capital/941738.html
"서울국세청, 서울시 '자영업자 생존자금' 지급 후방지원한다",https://taxtimes.co.kr/mobile/article.html?no=244676
