암,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
True,2020-08-31 20:10:06,1300390400536899585,1300390400536899584,"얘들아 일단 나랑 트친하면 대줄테니까
마음만 찍지말고 말걸고 팔로우해조
나두 팔로우할게 응 나같은 암퇘지랑
친구하자 제발 
#섹트","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1300371443629215744, 'id_str': '1300371443629215744', 'name': '치치', 'screen_name': 'otakuMgirl', 'location': None, 'url': None, 'description': '걸레극마조오타쿠변태음침70A통짜허리녀', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 1, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 7, 'created_at': 'Mon Aug 31 09:54:52 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1300387984374558720/VqG4fGcc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1300387984374558720/VqG4fGcc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1300371443629215744/1598871639', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [69, 72]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-31 11:10:06.230,,,,,,,,,
False,2020-08-31 20:17:08,1300392173725048834,1300392173725048832,안고 자는 거 어때 그냥 딱 안고만 있자 #섹트 https://t.co/y6heFHXvcD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1223608992691175424, 'id_str': '1223608992691175424', 'name': 'H', 'screen_name': 'ouloerl', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 361, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 25, 'statuses_count': 4, 'created_at': 'Sat Feb 01 14:08:22 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1226915092576403459/1EIXSDYg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1226915092576403459/1EIXSDYg_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [23, 26]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1300392162090086400, 'id_str': '1300392162090086400', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/EgvryBoU8AAc1gz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgvryBoU8AAc1gz.jpg', 'url': 'https://t.co/y6heFHXvcD', 'display_url': 'pic.twitter.com/y6heFHXvcD', 'expanded_url': 'https://twitter.com/ouloerl/status/1300392173725048834/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 717, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1224, 'resize': 'fit'}, 'small': {'w': 680, 'h': 406, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-31 11:17:08.991,,"{'media': [{'id': 1300392162090086400, 'id_str': '1300392162090086400', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/EgvryBoU8AAc1gz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgvryBoU8AAc1gz.jpg', 'url': 'https://t.co/y6heFHXvcD', 'display_url': 'pic.twitter.com/y6heFHXvcD', 'expanded_url': 'https://twitter.com/ouloerl/status/1300392173725048834/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 717, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1224, 'resize': 'fit'}, 'small': {'w': 680, 'h': 406, 'resize': 'fit'}}}]}",0.0,"[0, 26]",,,,,
False,2020-08-31 20:17:11,1300392185922158592,1300392185922158592,"RT @hi_cha_5: 声我慢出来なくて入っちゃった
#섹트 #고딩 #맘눌뎀 #裏アカ女子 #裏アカ男子と繋がりたい #裏アカ男子とつながりたい https://t.co/OusIYDuUMZ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1294236977009582081, 'id_str': '1294236977009582081', 'name': 'くそだる', 'screen_name': 'FDaysur', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8, 'friends_count': 108, 'listed_count': 0, 'favourites_count': 494, 'statuses_count': 74, 'created_at': 'Fri Aug 14 11:38:44 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1294984635932266497/zSqsF2Bz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1294984635932266497/zSqsF2Bz_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [29, 32]}, {'text': '고딩', 'indices': [33, 36]}, {'text': '맘눌뎀', 'indices': [37, 41]}, {'text': '裏アカ女子', 'indices': [42, 48]}, {'text': '裏アカ男子と繋がりたい', 'indices': [49, 61]}, {'text': '裏アカ男子とつながりたい', 'indices': [62, 75]}], 'urls': [], 'user_mentions': [{'screen_name': 'hi_cha_5', 'name': 'ひな', 'id': 1291766242278178817, 'id_str': '1291766242278178817', 'indices': [3, 12]}], 'symbols': [], 'media': [{'id': 1299333763965435904, 'id_str': '1299333763965435904', 'indices': [76, 99], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'url': 'https://t.co/OusIYDuUMZ', 'display_url': 'pic.twitter.com/OusIYDuUMZ', 'expanded_url': 'https://twitter.com/hi_cha_5/status/1299337940754223104/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299337940754223104, 'source_status_id_str': '1299337940754223104', 'source_user_id': 1291766242278178817, 'source_user_id_str': '1291766242278178817'}]}",False,False,low,ja,2020-08-31 11:17:11.899,"{'created_at': 'Fri Aug 28 13:28:00 +0000 2020', 'id': 1299337940754223104, 'id_str': '1299337940754223104', 'text': '声我慢出来なくて入っちゃった\n#섹트 #고딩 #맘눌뎀 #裏アカ女子 #裏アカ男子と繋がりたい #裏アカ男子とつながりたい https://t.co/OusIYDuUMZ', 'display_text_range': [0, 61], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1291766242278178817, 'id_str': '1291766242278178817', 'name': 'ひな', 'screen_name': 'hi_cha_5', 'location': None, 'url': None, 'description': '気分で生きてる。#裏アカ女子 #病み垢', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 329, 'friends_count': 21, 'listed_count': 4, 'favourites_count': 70, 'statuses_count': 29, 'created_at': 'Fri Aug 07 16:01:01 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298538562246160384/60LgX-w7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298538562246160384/60LgX-w7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1291766242278178817/1598430878', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 12, 'favorite_count': 42, 'entities': {'hashtags': [{'text': '섹트', 'indices': [15, 18]}, {'text': '고딩', 'indices': [19, 22]}, {'text': '맘눌뎀', 'indices': [23, 27]}, {'text': '裏アカ女子', 'indices': [28, 34]}, {'text': '裏アカ男子と繋がりたい', 'indices': [35, 47]}, {'text': '裏アカ男子とつながりたい', 'indices': [48, 61]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1299333763965435904, 'id_str': '1299333763965435904', 'indices': [62, 85], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'url': 'https://t.co/OusIYDuUMZ', 'display_url': 'pic.twitter.com/OusIYDuUMZ', 'expanded_url': 'https://twitter.com/hi_cha_5/status/1299337940754223104/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1299333763965435904, 'id_str': '1299333763965435904', 'indices': [62, 85], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'url': 'https://t.co/OusIYDuUMZ', 'display_url': 'pic.twitter.com/OusIYDuUMZ', 'expanded_url': 'https://twitter.com/hi_cha_5/status/1299337940754223104/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 86536, 'variants': [{'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/vid/720x720/S5rYQ78SXVEnu5rV.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/vid/320x320/5CzptPDRT8XsDp4S.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/pl/FLhZxEp20Dqjk8Ea.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/vid/480x480/OQlcssOK-ahDC2-b.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ja'}","{'media': [{'id': 1299333763965435904, 'id_str': '1299333763965435904', 'indices': [76, 99], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1299333763965435904/pu/img/0aKyY8vnU7PzLW8M.jpg', 'url': 'https://t.co/OusIYDuUMZ', 'display_url': 'pic.twitter.com/OusIYDuUMZ', 'expanded_url': 'https://twitter.com/hi_cha_5/status/1299337940754223104/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 86536, 'variants': [{'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/vid/720x720/S5rYQ78SXVEnu5rV.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/vid/320x320/5CzptPDRT8XsDp4S.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/pl/FLhZxEp20Dqjk8Ea.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1299333763965435904/pu/vid/480x480/OQlcssOK-ahDC2-b.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299337940754223104, 'source_status_id_str': '1299337940754223104', 'source_user_id': 1291766242278178817, 'source_user_id_str': '1291766242278178817'}]}",1.0,,,,,,
False,2020-08-31 20:17:12,1300392188673622016,1300392188673622016,"RT @hook_up_dg: 초대남이랑 시작중인 여치니😘

#3p #갱뱅 #네토 #섹트 #오프 #초대 #커플만남 #야노 #대구커플 https://t.co/tELh4hYxfZ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1172831829390266368, 'id_str': '1172831829390266368', 'name': 'Deep', 'screen_name': '777_gauge', 'location': '182 .70 .2n', 'url': None, 'description': '야잘알에서 넘어왔습니다.\n인간적인 관계를 원합니다.\nㄹㅇfreepass11', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 9, 'friends_count': 216, 'listed_count': 0, 'favourites_count': 69, 'statuses_count': 84, 'created_at': 'Sat Sep 14 11:18:08 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1266850842562359296/FLDcMdgZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1266850842562359296/FLDcMdgZ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '3p', 'indices': [33, 36]}, {'text': '갱뱅', 'indices': [37, 40]}, {'text': '네토', 'indices': [41, 44]}, {'text': '섹트', 'indices': [45, 48]}, {'text': '오프', 'indices': [49, 52]}, {'text': '초대', 'indices': [53, 56]}, {'text': '커플만남', 'indices': [57, 62]}, {'text': '야노', 'indices': [63, 66]}, {'text': '대구커플', 'indices': [67, 72]}], 'urls': [], 'user_mentions': [{'screen_name': 'hook_up_dg', 'name': 'hook-up', 'id': 1189956458428825601, 'id_str': '1189956458428825601', 'indices': [3, 14]}], 'symbols': [], 'media': [{'id': 1300237098507665409, 'id_str': '1300237098507665409', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'url': 'https://t.co/tELh4hYxfZ', 'display_url': 'pic.twitter.com/tELh4hYxfZ', 'expanded_url': 'https://twitter.com/hook_up_dg/status/1300237103255580672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 882, 'h': 1098, 'resize': 'fit'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 882, 'h': 1098, 'resize': 'fit'}}, 'source_status_id': 1300237103255580672, 'source_status_id_str': '1300237103255580672', 'source_user_id': 1189956458428825601, 'source_user_id_str': '1189956458428825601'}]}",False,False,low,ko,2020-08-31 11:17:12.555,"{'created_at': 'Mon Aug 31 01:00:57 +0000 2020', 'id': 1300237103255580672, 'id_str': '1300237103255580672', 'text': '초대남이랑 시작중인 여치니😘\n\n#3p #갱뱅 #네토 #섹트 #오프 #초대 #커플만남 #야노 #대구커플 https://t.co/tELh4hYxfZ', 'display_text_range': [0, 56], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1189956458428825601, 'id_str': '1189956458428825601', 'name': 'hook-up', 'screen_name': 'hook_up_dg', 'location': '대한민국 대구', 'url': None, 'description': '👩\u200d❤️\u200d👨대구경북 2n후반커플💜 메인트윗꼭읽어주세요😘 #부커만남 #커플만남 #초대남 #초대녀', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 37277, 'friends_count': 321, 'listed_count': 51, 'favourites_count': 2074, 'statuses_count': 1051, 'created_at': 'Thu Oct 31 17:25:12 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1256855588941598720/4NpEbP-__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1256855588941598720/4NpEbP-__normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 65, 'retweet_count': 1, 'favorite_count': 534, 'entities': {'hashtags': [{'text': '3p', 'indices': [17, 20]}, {'text': '갱뱅', 'indices': [21, 24]}, {'text': '네토', 'indices': [25, 28]}, {'text': '섹트', 'indices': [29, 32]}, {'text': '오프', 'indices': [33, 36]}, {'text': '초대', 'indices': [37, 40]}, {'text': '커플만남', 'indices': [41, 46]}, {'text': '야노', 'indices': [47, 50]}, {'text': '대구커플', 'indices': [51, 56]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1300237098507665409, 'id_str': '1300237098507665409', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'url': 'https://t.co/tELh4hYxfZ', 'display_url': 'pic.twitter.com/tELh4hYxfZ', 'expanded_url': 'https://twitter.com/hook_up_dg/status/1300237103255580672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 882, 'h': 1098, 'resize': 'fit'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 882, 'h': 1098, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1300237098507665409, 'id_str': '1300237098507665409', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'url': 'https://t.co/tELh4hYxfZ', 'display_url': 'pic.twitter.com/tELh4hYxfZ', 'expanded_url': 'https://twitter.com/hook_up_dg/status/1300237103255580672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 882, 'h': 1098, 'resize': 'fit'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 882, 'h': 1098, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1300237098507665409, 'id_str': '1300237098507665409', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgtewIxVgAExkDp.jpg', 'url': 'https://t.co/tELh4hYxfZ', 'display_url': 'pic.twitter.com/tELh4hYxfZ', 'expanded_url': 'https://twitter.com/hook_up_dg/status/1300237103255580672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 882, 'h': 1098, 'resize': 'fit'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 882, 'h': 1098, 'resize': 'fit'}}, 'source_status_id': 1300237103255580672, 'source_status_id_str': '1300237103255580672', 'source_user_id': 1189956458428825601, 'source_user_id_str': '1189956458428825601'}]}",0.0,,,,,,
