고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,교복,학생,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 18:52:36,1298558956881604608,1298558956881604608,"난
파도가 머물던
모래위에적힌 글씨처럼
그대가 멀리
사라져 버 릴 거 같 아
그리워
그리워  
디엠할사람
모든날을
하루종일 디엠할사람 
#섹트
연상에 진심인 편
외로워요...","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1282686002008436736, 'id_str': '1282686002008436736', 'name': '후니', 'screen_name': 'zerofiveman', 'location': '경기도 ', 'url': None, 'description': '컾인!! @Farring__ #일상트 와 #섹트162cm...디그레이디!!경기도 성남시 살구욤...선뎀 해주시면 기뻐서 날라갑니다:)\n진입장벽?그게뭐지?없는데용?!히히 정 마니 줍니다?!?!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 54, 'friends_count': 54, 'listed_count': 1, 'favourites_count': 1298, 'statuses_count': 567, 'created_at': 'Mon Jul 13 14:39:15 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1297876583537995776/c0jVLA-5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1297876583537995776/c0jVLA-5_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [76, 79]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-26 09:52:36.036,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 18:52:48,1298559009566289920,1298559009566289920,"같이 러쉬가서 입욕제 사는건 어때 ? 우리 같이 쓸거니까 신중하게 골라야해.
#섹트 #로망트","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,1.297475070546178e+18,1.297475070546178e+18,1.2543716639587983e+18,1.2543716639587983e+18,p_a_d_o_,"{'id': 1254371663958798336, 'id_str': '1254371663958798336', 'name': '🌊', 'screen_name': 'p_a_d_o_', 'location': '안드로메다', 'url': None, 'description': '2n / 051 / 179 / ISFJ\n\n군인입니다 ٩( ᐛ )و', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 7, 'friends_count': 19, 'listed_count': 0, 'favourites_count': 22, 'statuses_count': 212, 'created_at': 'Sun Apr 26 11:28:11 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1286884073596542978/9kAD_cn3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1286884073596542978/9kAD_cn3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1254371663958798336/1588651575', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [43, 46]}, {'text': '로망트', 'indices': [47, 51]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-26 09:52:48.597,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 18:52:49,1298559011978059777,1298559011978059776,"개인적으로 좋아하는자세중 하나😍
이쁜와이프의 섹시한모습 사랑스럽죠
월요일 오전에 뵐수있는 부커분 디엠주세요^^
가볍게 한잔하며 놀다 최대수위는 삽입전까지예요😍
#섹트 #부부만남 #커플만남 #부커만남 #스왑… https://t.co/Cw2HS4w8Ma","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 1267013697571938304, 'id_str': '1267013697571938304', 'name': '티티부부', 'screen_name': 'AYSZRj7DeUTdIwT', 'location': None, 'url': None, 'description': '35부부\n아저씨 아줌마 스타일아니고  외모스타일 준수한편입니다\n서울 충북 경북권 가능 부커소통해요\n#부부만남 #커플만남 색다른 이벤트아이디어 환영합니다^^', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 13594, 'friends_count': 791, 'listed_count': 11, 'favourites_count': 1801, 'statuses_count': 150, 'created_at': 'Sun May 31 08:43:12 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1267016998594048002/sLodEYCv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1267016998594048002/sLodEYCv_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [89, 92]}, {'text': '부부만남', 'indices': [93, 98]}, {'text': '커플만남', 'indices': [99, 104]}, {'text': '부커만남', 'indices': [105, 110]}, {'text': '스왑', 'indices': [111, 114]}], 'urls': [{'url': 'https://t.co/Cw2HS4w8Ma', 'expanded_url': 'https://twitter.com/i/web/status/1298559011978059777', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-26 09:52:49.172,,,0.0,"[0, 140]",,,,,"{'full_text': '개인적으로 좋아하는자세중 하나😍\n이쁜와이프의 섹시한모습 사랑스럽죠\n월요일 오전에 뵐수있는 부커분 디엠주세요^^\n가볍게 한잔하며 놀다 최대수위는 삽입전까지예요😍\n#섹트 #부부만남 #커플만남 #부커만남 #스왑 #관전 #포썸 https://t.co/BzP1Q2wDYh', 'display_text_range': [0, 122], 'entities': {'hashtags': [{'text': '섹트', 'indices': [89, 92]}, {'text': '부부만남', 'indices': [93, 98]}, {'text': '커플만남', 'indices': [99, 104]}, {'text': '부커만남', 'indices': [105, 110]}, {'text': '스왑', 'indices': [111, 114]}, {'text': '관전', 'indices': [115, 118]}, {'text': '포썸', 'indices': [119, 122]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298558999491616768, 'id_str': '1298558999491616768', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EgVoh6yVoAAHS5E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVoh6yVoAAHS5E.jpg', 'url': 'https://t.co/BzP1Q2wDYh', 'display_url': 'pic.twitter.com/BzP1Q2wDYh', 'expanded_url': 'https://twitter.com/AYSZRj7DeUTdIwT/status/1298559011978059777/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 757, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1292, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 429, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1298558999491616768, 'id_str': '1298558999491616768', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EgVoh6yVoAAHS5E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVoh6yVoAAHS5E.jpg', 'url': 'https://t.co/BzP1Q2wDYh', 'display_url': 'pic.twitter.com/BzP1Q2wDYh', 'expanded_url': 'https://twitter.com/AYSZRj7DeUTdIwT/status/1298559011978059777/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 757, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1292, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 429, 'h': 680, 'resize': 'fit'}}}]}}"
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2020-08-26 18:52:51,1298559020827996162,1298559020827996160,저녁 퇴근길 외로운 공기 #자영 #판매 #야사 #섹트 #구매,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1298274170040508417, 'id_str': '1298274170040508417', 'name': '김혜진', 'screen_name': 'PaLUyeqBJQxvBW9', 'location': None, 'url': None, 'description': '자영 야사 판매합니당 ~~', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 4, 'created_at': 'Tue Aug 25 15:01:07 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298274251644923907/Vygas-mk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298274251644923907/Vygas-mk_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '자영', 'indices': [14, 17]}, {'text': '판매', 'indices': [18, 21]}, {'text': '야사', 'indices': [22, 25]}, {'text': '섹트', 'indices': [26, 29]}, {'text': '구매', 'indices': [30, 33]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-26 09:52:51.282,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 18:52:54,1298559032421167104,1298559032421167104,"라임이 손 이쁘지? 아님 말구..
(그나저나 허벅지 개두껍다... 돼지쉑....😢)
#섹트 https://t.co/NZ5KGCVvIX","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1296030406949576706, 'id_str': '1296030406949576706', 'name': '𝑳𝒊𝒎𝒆', 'screen_name': 'I_Lime_you', 'location': None, 'url': None, 'description': '1n 라임이라구 불러줘요 :) 모두들 친해져요🙂 /고딩임돠 나이 비공이라 고냥 고삐리 쉑으로 아셔요 :)', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 27, 'friends_count': 8, 'listed_count': 0, 'favourites_count': 49, 'statuses_count': 81, 'created_at': 'Wed Aug 19 10:25:07 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296272439811309568/WIsJZgjw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296272439811309568/WIsJZgjw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1296030406949576706/1597890459', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [47, 50]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298559018110050304, 'id_str': '1298559018110050304', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EgVojAJUYAARZyr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVojAJUYAARZyr.jpg', 'url': 'https://t.co/NZ5KGCVvIX', 'display_url': 'pic.twitter.com/NZ5KGCVvIX', 'expanded_url': 'https://twitter.com/I_Lime_you/status/1298559032421167104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 09:52:54.046,,"{'media': [{'id': 1298559018110050304, 'id_str': '1298559018110050304', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EgVojAJUYAARZyr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVojAJUYAARZyr.jpg', 'url': 'https://t.co/NZ5KGCVvIX', 'display_url': 'pic.twitter.com/NZ5KGCVvIX', 'expanded_url': 'https://twitter.com/I_Lime_you/status/1298559032421167104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}, {'id': 1298559029996748801, 'id_str': '1298559029996748801', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EgVojsbVAAEvacL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVojsbVAAEvacL.jpg', 'url': 'https://t.co/NZ5KGCVvIX', 'display_url': 'pic.twitter.com/NZ5KGCVvIX', 'expanded_url': 'https://twitter.com/I_Lime_you/status/1298559032421167104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 585, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 585, 'h': 640, 'resize': 'fit'}, 'small': {'w': 585, 'h': 640, 'resize': 'fit'}}}]}",1.0,"[0, 50]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 18:52:54,1298559033155047425,1298559033155047424,"(*´꒳`*)

#섹트 #일탈 https://t.co/7eA7hpucvi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1249040237432459265, 'id_str': '1249040237432459265', 'name': '말랭', 'screen_name': 'Your_Puppy_', 'location': 'lovelylove', 'url': None, 'description': '@h0nesty_1s', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1080, 'friends_count': 27, 'listed_count': 0, 'favourites_count': 433, 'statuses_count': 32, 'created_at': 'Sat Apr 11 18:23:02 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1297253661962170368/2S-zKtvz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1297253661962170368/2S-zKtvz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1249040237432459265/1594407605', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [9, 12]}, {'text': '일탈', 'indices': [13, 16]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298559021926907904, 'id_str': '1298559021926907904', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EgVojOXVAAALBTg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVojOXVAAALBTg.jpg', 'url': 'https://t.co/7eA7hpucvi', 'display_url': 'pic.twitter.com/7eA7hpucvi', 'expanded_url': 'https://twitter.com/Your_Puppy_/status/1298559033155047425/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",False,False,low,und,2020-08-26 09:52:54.221,,"{'media': [{'id': 1298559021926907904, 'id_str': '1298559021926907904', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EgVojOXVAAALBTg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVojOXVAAALBTg.jpg', 'url': 'https://t.co/7eA7hpucvi', 'display_url': 'pic.twitter.com/7eA7hpucvi', 'expanded_url': 'https://twitter.com/Your_Puppy_/status/1298559033155047425/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}, {'id': 1298559021931085827, 'id_str': '1298559021931085827', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EgVojOYUwAMYpOm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVojOYUwAMYpOm.jpg', 'url': 'https://t.co/7eA7hpucvi', 'display_url': 'pic.twitter.com/7eA7hpucvi', 'expanded_url': 'https://twitter.com/Your_Puppy_/status/1298559033155047425/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",1.0,"[0, 16]",,,,,
True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,2020-08-26 18:52:56,1298559042986491906,1298559042986491904,"❤수민 영상❤

🧡라인:sumin82🧡

💛자영 폰섹 영섹 온플 노예플💛

💙구매 문의만 연락주세요💙

💕문의시 주의사항💕
구매할 항목 먼저 정하기
서로 반말은X

인증가능

자영 오프 일탈자영판매 고딩
망… https://t.co/SLZ1jzba8v","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 1292359639590346758, 'id_str': '1292359639590346758', 'name': '수민 18살', 'screen_name': 'DbvDp1FNqLTVu4V', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 33, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 17, 'created_at': 'Sun Aug 09 07:19:15 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1292361621642215425/YxQjCpff_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1292361621642215425/YxQjCpff_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SLZ1jzba8v', 'expanded_url': 'https://twitter.com/i/web/status/1298559042986491906', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-26 09:52:56.565,,,,,,,,,"{'full_text': '❤수민 영상❤\n\n🧡라인:sumin82🧡\n\n💛자영 폰섹 영섹 온플 노예플💛\n\n💙구매 문의만 연락주세요💙\n\n💕문의시 주의사항💕\n구매할 항목 먼저 정하기\n서로 반말은X\n\n인증가능\n\n자영 오프 일탈자영판매 고딩\n망사 자영 폰섹 영통 영상통화 자위 자위영상 애액 야외 기구 엉덩이 슴가 발 섹트 ㅔㅂ', 'display_text_range': [0, 162], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}"
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 18:53:00,1298559060514467842,1298559060514467840,#섹트 #디엠 https://t.co/000Us2kii1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1205077728644321280, 'id_str': '1205077728644321280', 'name': '오호', 'screen_name': '5_ho_mo_n', 'location': '000', 'url': None, 'description': '영사계 디엠충 마음충', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 249, 'friends_count': 91, 'listed_count': 0, 'favourites_count': 12447, 'statuses_count': 26, 'created_at': 'Thu Dec 12 10:51:39 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1295353837432102913/xgMM01a0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1295353837432102913/xgMM01a0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1205077728644321280/1598312993', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '디엠', 'indices': [4, 7]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298559014045802498, 'id_str': '1298559014045802498', 'indices': [8, 31], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1298559014045802498/pu/img/GaBF3fRLP_qqd8iO.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1298559014045802498/pu/img/GaBF3fRLP_qqd8iO.jpg', 'url': 'https://t.co/000Us2kii1', 'display_url': 'pic.twitter.com/000Us2kii1', 'expanded_url': 'https://twitter.com/5_ho_mo_n/status/1298559060514467842/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",False,False,low,und,2020-08-26 09:53:00.744,,"{'media': [{'id': 1298559014045802498, 'id_str': '1298559014045802498', 'indices': [8, 31], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1298559014045802498/pu/img/GaBF3fRLP_qqd8iO.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1298559014045802498/pu/img/GaBF3fRLP_qqd8iO.jpg', 'url': 'https://t.co/000Us2kii1', 'display_url': 'pic.twitter.com/000Us2kii1', 'expanded_url': 'https://twitter.com/5_ho_mo_n/status/1298559060514467842/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 7500, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1298559014045802498/pu/pl/_9oBFwpVApql3jgp.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1298559014045802498/pu/vid/640x360/nWO6A2WtZTNycHYn.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1298559014045802498/pu/vid/1280x720/gWxkD20lGlbc3kKu.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1298559014045802498/pu/vid/480x270/mrKbdrEESfugF0ep.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",0.0,"[0, 7]",,,,,
