고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,자위영상,팔아요,created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 23:12:01,1366390773302759426,1366390773302759424,"콧바람 흥흥
#섹트 #전북 #전주 https://t.co/MSWVPOC6XJ","[0, 18]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 4777258614, 'id_str': '4777258614', 'name': '점멸(OMG)', 'screen_name': 'hazzi8788', 'location': None, 'url': None, 'description': '걍 디엠 하세요', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 24, 'friends_count': 600, 'listed_count': 0, 'favourites_count': 218, 'statuses_count': 195, 'created_at': 'Mon Jan 18 07:35:06 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1366390278630690816/3-obrpc9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1366390278630690816/3-obrpc9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4777258614/1605263100', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [7, 10]}, {'text': '전북', 'indices': [11, 14]}, {'text': '전주', 'indices': [15, 18]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366390766331858946, 'id_str': '1366390766331858946', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EvZlKZuVkAIArAo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZlKZuVkAIArAo.jpg', 'url': 'https://t.co/MSWVPOC6XJ', 'display_url': 'pic.twitter.com/MSWVPOC6XJ', 'expanded_url': 'https://twitter.com/hazzi8788/status/1366390773302759426/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1440, 'resize': 'fit'}}}]}",False,False,0.0,low,ko,2021-03-01 14:12:01.325,,"{'media': [{'id': 1366390766331858946, 'id_str': '1366390766331858946', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EvZlKZuVkAIArAo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZlKZuVkAIArAo.jpg', 'url': 'https://t.co/MSWVPOC6XJ', 'display_url': 'pic.twitter.com/MSWVPOC6XJ', 'expanded_url': 'https://twitter.com/hazzi8788/status/1366390773302759426/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1440, 'resize': 'fit'}}}, {'id': 1366390766352797697, 'id_str': '1366390766352797697', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EvZlKZzVEAEt3em.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZlKZzVEAEt3em.jpg', 'url': 'https://t.co/MSWVPOC6XJ', 'display_url': 'pic.twitter.com/MSWVPOC6XJ', 'expanded_url': 'https://twitter.com/hazzi8788/status/1366390773302759426/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 676, 'h': 680, 'resize': 'fit'}, 'large': {'w': 828, 'h': 833, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 833, 'resize': 'fit'}}}]}",,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 23:12:01,1366390773839634437,1366390773839634432,#섹트 #보홀 #다시가고싶다 https://t.co/UppuPt0NnF,"[0, 15]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1363517067782066184, 'id_str': '1363517067782066184', 'name': 'Ryan', 'screen_name': 'Ryan58720498', 'location': None, 'url': None, 'description': '#섹트', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 3, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2, 'created_at': 'Sun Feb 21 15:53:07 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1366058247929532417/O-81c-wJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1366058247929532417/O-81c-wJ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '보홀', 'indices': [4, 7]}, {'text': '다시가고싶다', 'indices': [8, 15]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366390756240330753, 'id_str': '1366390756240330753', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EvZlJ0IVEAEYzRC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZlJ0IVEAEYzRC.jpg', 'url': 'https://t.co/UppuPt0NnF', 'display_url': 'pic.twitter.com/UppuPt0NnF', 'expanded_url': 'https://twitter.com/Ryan58720498/status/1366390773839634437/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",False,False,0.0,low,und,2021-03-01 14:12:01.453,,"{'media': [{'id': 1366390756240330753, 'id_str': '1366390756240330753', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EvZlJ0IVEAEYzRC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZlJ0IVEAEYzRC.jpg', 'url': 'https://t.co/UppuPt0NnF', 'display_url': 'pic.twitter.com/UppuPt0NnF', 'expanded_url': 'https://twitter.com/Ryan58720498/status/1366390773839634437/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 23:12:02,1366390779669671938,1366390779669671936,"라인 mdapeach
(나이, 몸매 등 조건 X)
주인이 필요한 암캐, 발정난 여자들 라인 • 옵챗 • DM으로 연락^^
개인정보는 공개 안하고 트위터 박제는 희망 시에만^^
#펨섭 #FS #섹트 #능욕… https://t.co/OzWJLbDge5",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,,,,,"{'id': 1347935665497915392, 'id_str': '1347935665497915392', 'name': 'MD어피치', 'screen_name': 'apeach135', 'location': None, 'url': None, 'description': '조련 받고 싶은 암캐년 주인의 교육이 필요한 노예년 가축 취급 받고 싶은 암퇘지년 그 외 발정난 모든 년들 조건 없이 모집중^^ 오픈채팅 https://open.kakao.com/o/s2JGqvZc • 라인 mdapeach • DM', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 18, 'friends_count': 9, 'listed_count': 0, 'favourites_count': 1, 'statuses_count': 20, 'created_at': 'Sat Jan 09 15:58:07 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1348270007520673794/pSIlhif3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1348270007520673794/pSIlhif3_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': '라인 mdapeach\n(나이, 몸매 등 조건 X)\n주인이 필요한 암캐, 발정난 여자들 라인 • 옵챗 • DM으로 연락^^\n개인정보는 공개 안하고 트위터 박제는 희망 시에만^^\n#펨섭 #FS #섹트 #능욕 #걸레 #암퇘지 #암캐 #노예 #수치 #조련 #조교 #발정 #육변기 #박제', 'display_text_range': [0, 155], 'entities': {'hashtags': [{'text': '펨섭', 'indices': [98, 101]}, {'text': 'FS', 'indices': [102, 105]}, {'text': '섹트', 'indices': [106, 109]}, {'text': '능욕', 'indices': [110, 113]}, {'text': '걸레', 'indices': [114, 117]}, {'text': '암퇘지', 'indices': [118, 122]}, {'text': '암캐', 'indices': [123, 126]}, {'text': '노예', 'indices': [127, 130]}, {'text': '수치', 'indices': [131, 134]}, {'text': '조련', 'indices': [135, 138]}, {'text': '조교', 'indices': [139, 142]}, {'text': '발정', 'indices': [143, 146]}, {'text': '육변기', 'indices': [147, 151]}, {'text': '박제', 'indices': [152, 155]}], 'urls': [], 'user_mentions': [], 'symbols': []}}",0,0,0,0,"{'hashtags': [{'text': '펨섭', 'indices': [98, 101]}, {'text': 'FS', 'indices': [102, 105]}, {'text': '섹트', 'indices': [106, 109]}, {'text': '능욕', 'indices': [110, 113]}], 'urls': [{'url': 'https://t.co/OzWJLbDge5', 'expanded_url': 'https://twitter.com/i/web/status/1366390779669671938', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': []}",False,False,,low,ko,2021-03-01 14:12:02.843,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 23:12:03,1366390780873506820,1366390780873506816,"RT @yangsangchu3: #섹트
#오프
#일탈
#에세머 https://t.co/MPgDCGpvdO",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1333733282807123970, 'id_str': '1333733282807123970', 'name': '알렉스어', 'screen_name': '58nh7LDEYKEDS4I', 'location': None, 'url': None, 'description': 'ㅎ', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 10, 'friends_count': 251, 'listed_count': 0, 'favourites_count': 2, 'statuses_count': 56, 'created_at': 'Tue Dec 01 11:22:57 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [18, 21]}, {'text': '오프', 'indices': [22, 25]}, {'text': '일탈', 'indices': [26, 29]}, {'text': '에세머', 'indices': [30, 34]}], 'urls': [], 'user_mentions': [{'screen_name': 'yangsangchu3', 'name': '상추', 'id': 1064078259434868737, 'id_str': '1064078259434868737', 'indices': [3, 16]}], 'symbols': [], 'media': [{'id': 1366143716390440963, 'id_str': '1366143716390440963', 'indices': [35, 58], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'url': 'https://t.co/MPgDCGpvdO', 'display_url': 'pic.twitter.com/MPgDCGpvdO', 'expanded_url': 'https://twitter.com/yangsangchu3/status/1366144946965651456/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1366144946965651456, 'source_status_id_str': '1366144946965651456', 'source_user_id': 1064078259434868737, 'source_user_id_str': '1064078259434868737'}]}",False,False,0.0,low,und,2021-03-01 14:12:03.130,"{'created_at': 'Sun Feb 28 21:55:11 +0000 2021', 'id': 1366144946965651456, 'id_str': '1366144946965651456', 'text': '#섹트\n#오프\n#일탈\n#에세머 https://t.co/MPgDCGpvdO', 'display_text_range': [0, 16], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1064078259434868737, 'id_str': '1064078259434868737', 'name': '상추', 'screen_name': 'yangsangchu3', 'location': None, 'url': None, 'description': 'INTJ', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 11012, 'friends_count': 5, 'listed_count': 28, 'favourites_count': 0, 'statuses_count': 15, 'created_at': 'Sun Nov 18 08:50:01 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1354827308620673024/G23KYVpW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1354827308620673024/G23KYVpW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1064078259434868737/1598843251', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 26, 'favorite_count': 282, 'entities': {'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '오프', 'indices': [4, 7]}, {'text': '일탈', 'indices': [8, 11]}, {'text': '에세머', 'indices': [12, 16]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366143716390440963, 'id_str': '1366143716390440963', 'indices': [17, 40], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'url': 'https://t.co/MPgDCGpvdO', 'display_url': 'pic.twitter.com/MPgDCGpvdO', 'expanded_url': 'https://twitter.com/yangsangchu3/status/1366144946965651456/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1366143716390440963, 'id_str': '1366143716390440963', 'indices': [17, 40], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'url': 'https://t.co/MPgDCGpvdO', 'display_url': 'pic.twitter.com/MPgDCGpvdO', 'expanded_url': 'https://twitter.com/yangsangchu3/status/1366144946965651456/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 140000, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/vid/1280x720/lsIDD8rf91TbqpXF.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/pl/qwjMLTh_9TQuvJAQ.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/vid/480x270/ehx1tIs2WPbiSaMQ.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/vid/640x360/r1EEuJb-GTc1sBeE.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'und'}","{'media': [{'id': 1366143716390440963, 'id_str': '1366143716390440963', 'indices': [35, 58], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366143716390440963/pu/img/nWKbX_ruGb7Nm0y7.jpg', 'url': 'https://t.co/MPgDCGpvdO', 'display_url': 'pic.twitter.com/MPgDCGpvdO', 'expanded_url': 'https://twitter.com/yangsangchu3/status/1366144946965651456/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 140000, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/vid/1280x720/lsIDD8rf91TbqpXF.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/pl/qwjMLTh_9TQuvJAQ.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/vid/480x270/ehx1tIs2WPbiSaMQ.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366143716390440963/pu/vid/640x360/r1EEuJb-GTc1sBeE.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1366144946965651456, 'source_status_id_str': '1366144946965651456', 'source_user_id': 1064078259434868737, 'source_user_id_str': '1064078259434868737'}]}",,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 23:12:03,1366390783612346368,1366390783612346368,"밤이 진짜 개꼴림 어둑어둑해서 소리 낼 때도 뭔가 더 잘 들리고 야릇함 자위 조져야되나..
#섹트 #로망트 #멜섭 #펨돔 #펨섭 #여트친 #스위치",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1363458603076608001, 'id_str': '1363458603076608001', 'name': '❤️𝐿𝐼𝐾𝐸 𝐶𝑈𝑇𝐸 ❤️', 'screen_name': 'rnldudnacute', 'location': '여트친진심녀', 'url': None, 'description': '1n/152/FD 어떻게 해볼라고 디엠 넣지 마라 머저리년들아/ 펨섭 환영╰(*´︶`*)╯♡/ 팔로우 먼저 안 하고 디엠 넣으면 안봄/ 예의 없으면 욕박음', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 146, 'friends_count': 3, 'listed_count': 0, 'favourites_count': 49, 'statuses_count': 73, 'created_at': 'Sun Feb 21 12:00:47 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1363462431540879364/sVRgt8lv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1363462431540879364/sVRgt8lv_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [51, 54]}, {'text': '로망트', 'indices': [55, 59]}, {'text': '멜섭', 'indices': [60, 63]}, {'text': '펨돔', 'indices': [64, 67]}, {'text': '펨섭', 'indices': [68, 71]}, {'text': '여트친', 'indices': [72, 76]}, {'text': '스위치', 'indices': [77, 81]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,,low,ko,2021-03-01 14:12:03.783,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 23:12:06,1366390796111339521,1366390796111339520,"#섹트
나는... 아헤가오를 잘해 맨날 혼자 쑤실 때마다 아헤가오 함",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1359118662972567552, 'id_str': '1359118662972567552', 'name': '애기', 'screen_name': 'loveeee__xx', 'location': '네 무릎 위', 'url': 'https://asked.kr/babyluvu', 'description': '15쨜', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 74, 'friends_count': 1, 'listed_count': 0, 'favourites_count': 7, 'statuses_count': 145, 'created_at': 'Tue Feb 09 12:35:23 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1365713673558188037/NoOZhx-s_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1365713673558188037/NoOZhx-s_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [0, 3]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,,low,ko,2021-03-01 14:12:06.763,,,,,,
