코로나,마스크,이,게임,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,extended_entities,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
True,False,True,False,2020-08-16 00:46:47,1294661823375880193,1294661823375880192,"RT @witherrose1: 이태원 클럽발 코로나 확진자 퍼질땐 동성애자들때문에 코로나 퍼지는거라 누구보다 목소리 키우던 개신교 쪽에서

이번 집회 포함해서 교회 관련으로 코로나 퍼질땐 입 싹 씻고 기를 쓰고 모른척 하는거 진짜 너무 웃김","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1263503645754011648, 'id_str': '1263503645754011648', 'name': '앙백삼골라', 'screen_name': 'MinAuSimki', 'location': None, 'url': None, 'description': '내 인생 모두 걸었다', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 48, 'friends_count': 111, 'listed_count': 0, 'favourites_count': 1225, 'statuses_count': 2954, 'created_at': 'Thu May 21 16:15:30 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1292767616423956484/1Gs1MXth_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1292767616423956484/1Gs1MXth_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1263503645754011648/1597084428', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sat Aug 15 06:05:03 +0000 2020', 'id': 1294515427700170752, 'id_str': '1294515427700170752', 'text': '이태원 클럽발 코로나 확진자 퍼질땐 동성애자들때문에 코로나 퍼지는거라 누구보다 목소리 키우던 개신교 쪽에서\n\n이번 집회 포함해서 교회 관련으로 코로나 퍼질땐 입 싹 씻고 기를 쓰고 모른척 하는거 진짜 너무 웃김', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2570557776, 'id_str': '2570557776', 'name': '포렝', 'screen_name': 'witherrose1', 'location': None, 'url': None, 'description': '수덕/호모/완전 섹트 계정. 언제든 언팔블 자유로이 해주세요', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1616, 'friends_count': 979, 'listed_count': 10, 'favourites_count': 22115, 'statuses_count': 27330, 'created_at': 'Mon Jun 16 09:07:16 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/546736193631559680/lTQvCKm1_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/546736193631559680/lTQvCKm1_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 62, 'reply_count': 4, 'retweet_count': 12603, 'favorite_count': 2666, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'witherrose1', 'name': '포렝', 'id': 2570557776, 'id_str': '2570557776', 'indices': [3, 15]}], 'symbols': []}",False,False,low,ko,2020-08-15 15:46:47.003,,,,,,
True,False,True,False,2020-08-16 00:46:47,1294661826949521408,1294661826949521408,"RT @KimSovidence: 가을에 대면수업을 하겠다는 미국대학의 강력 의지. 개학 전 전교직원, 학생 코로나 검사, 자가진단 앱, 건물 출입 QR 코드. 첨부사진은 거기에 더하여 대면수업에 쓰라고 선생들에게 지급한 장비. 선생은 이걸 착용하고…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1164422984045453312, 'id_str': '1164422984045453312', 'name': '생각나면 출처확인자', 'screen_name': 'useful_idiot20', 'location': None, 'url': 'https://www.freehongkong.org', 'description': '“얘들아 고맙다~~~”', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1029, 'friends_count': 804, 'listed_count': 7, 'favourites_count': 1280, 'statuses_count': 359, 'created_at': 'Thu Aug 22 06:26:58 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1164428058280882176/gQda_ove_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1164428058280882176/gQda_ove_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1164422984045453312/1566456258', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sat Aug 15 14:18:37 +0000 2020', 'id': 1294639639068848128, 'id_str': '1294639639068848128', 'text': '가을에 대면수업을 하겠다는 미국대학의 강력 의지. 개학 전 전교직원, 학생 코로나 검사, 자가진단 앱, 건물 출입 QR 코드. 첨부사진은 거기에 더하여 대면수업에 쓰라고 선생들에게 지급한 장비. 선생은 이걸… https://t.co/5xBilEP2kQ', 'display_text_range': [0, 140], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3357881951, 'id_str': '3357881951', 'name': 'Sociological Evidence', 'screen_name': 'KimSovidence', 'location': None, 'url': 'https://sovidence.tistory.com/', 'description': 'ChangHwan Kim, Sociology Professor, Specialized in labor markets, stratification, education, & Asian American studies', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4350, 'friends_count': 355, 'listed_count': 28, 'favourites_count': 3, 'statuses_count': 296, 'created_at': 'Sat Jul 04 01:45:39 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '가을에 대면수업을 하겠다는 미국대학의 강력 의지. 개학 전 전교직원, 학생 코로나 검사, 자가진단 앱, 건물 출입 QR 코드. 첨부사진은 거기에 더하여 대면수업에 쓰라고 선생들에게 지급한 장비. 선생은 이걸 착용하고 강의하고 학생들은 마스크쓰고 2미터씩 떨어져 있는 2020년 가을 강의실 풍광. https://t.co/FMQviQFuX2', 'display_text_range': [0, 165], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1294638300456779781, 'id_str': '1294638300456779781', 'indices': [166, 189], 'media_url': 'http://pbs.twimg.com/media/Efd6rMtXgAUcSWs.png', 'media_url_https': 'https://pbs.twimg.com/media/Efd6rMtXgAUcSWs.png', 'url': 'https://t.co/FMQviQFuX2', 'display_url': 'pic.twitter.com/FMQviQFuX2', 'expanded_url': 'https://twitter.com/KimSovidence/status/1294639639068848128/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 738, 'h': 628, 'resize': 'fit'}, 'large': {'w': 738, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 579, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}, {'id': 1294638318290907136, 'id_str': '1294638318290907136', 'indices': [166, 189], 'media_url': 'http://pbs.twimg.com/media/Efd6sPJWsAA5iC6.png', 'media_url_https': 'https://pbs.twimg.com/media/Efd6sPJWsAA5iC6.png', 'url': 'https://t.co/FMQviQFuX2', 'display_url': 'pic.twitter.com/FMQviQFuX2', 'expanded_url': 'https://twitter.com/KimSovidence/status/1294639639068848128/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 388, 'h': 641, 'resize': 'fit'}, 'medium': {'w': 388, 'h': 641, 'resize': 'fit'}, 'large': {'w': 388, 'h': 641, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 1294638300456779781, 'id_str': '1294638300456779781', 'indices': [166, 189], 'media_url': 'http://pbs.twimg.com/media/Efd6rMtXgAUcSWs.png', 'media_url_https': 'https://pbs.twimg.com/media/Efd6rMtXgAUcSWs.png', 'url': 'https://t.co/FMQviQFuX2', 'display_url': 'pic.twitter.com/FMQviQFuX2', 'expanded_url': 'https://twitter.com/KimSovidence/status/1294639639068848128/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 738, 'h': 628, 'resize': 'fit'}, 'large': {'w': 738, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 579, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}, {'id': 1294638318290907136, 'id_str': '1294638318290907136', 'indices': [166, 189], 'media_url': 'http://pbs.twimg.com/media/Efd6sPJWsAA5iC6.png', 'media_url_https': 'https://pbs.twimg.com/media/Efd6sPJWsAA5iC6.png', 'url': 'https://t.co/FMQviQFuX2', 'display_url': 'pic.twitter.com/FMQviQFuX2', 'expanded_url': 'https://twitter.com/KimSovidence/status/1294639639068848128/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 388, 'h': 641, 'resize': 'fit'}, 'medium': {'w': 388, 'h': 641, 'resize': 'fit'}, 'large': {'w': 388, 'h': 641, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}}, 'quote_count': 7, 'reply_count': 1, 'retweet_count': 297, 'favorite_count': 85, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/5xBilEP2kQ', 'expanded_url': 'https://twitter.com/i/web/status/1294639639068848128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'KimSovidence', 'name': 'Sociological Evidence', 'id': 3357881951, 'id_str': '3357881951', 'indices': [3, 16]}], 'symbols': []}",False,False,low,ko,2020-08-15 15:46:47.855,,,,,,
True,False,False,False,2020-08-16 00:46:47,1294661827041751040,1294661827041751040,"RT @209201__: 코로나 끝나고 봐요 ~^^
장마 끝나고 봐요 ~^^
다시
코로나끝나고봐요 ~^^
폭염끝나고봐요 ~^^
다시
코로나끝나고봐요 ~^^
그러면
죽고나서봐여~^^","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1208635765204193282, 'id_str': '1208635765204193282', 'name': '개포동포동_PODONG🎗🍤🌈', 'screen_name': 'PODONG_416', 'location': None, 'url': None, 'description': '정착중/주로HL/성인잡덕/그림러/자캐러/ 교류 좋아요/이별은 블언블/도넘으면 포동은 참지 않긔', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 37, 'friends_count': 94, 'listed_count': 0, 'favourites_count': 1249, 'statuses_count': 14497, 'created_at': 'Sun Dec 22 06:30:07 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1217663310453063680/mXe012c1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1217663310453063680/mXe012c1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1208635765204193282/1579149079', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sat Aug 15 12:46:50 +0000 2020', 'id': 1294616538863947776, 'id_str': '1294616538863947776', 'text': '코로나 끝나고 봐요 ~^^\n장마 끝나고 봐요 ~^^\n다시\n코로나끝나고봐요 ~^^\n폭염끝나고봐요 ~^^\n다시\n코로나끝나고봐요 ~^^\n그러면\n죽고나서봐여~^^', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 954983193374896128, 'id_str': '954983193374896128', 'name': 'Rang ꔷ̑◡ꔷ̑', 'screen_name': '209201__', 'location': 'RPS 아잉오잉', 'url': 'https://peing.net/209201__', 'description': '머 ... 머임?', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1185, 'friends_count': 95, 'listed_count': 5, 'favourites_count': 8907, 'statuses_count': 49329, 'created_at': 'Sun Jan 21 07:45:10 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1275222506752708609/VezbFIkv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1275222506752708609/VezbFIkv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/954983193374896128/1596808484', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 100, 'reply_count': 1, 'retweet_count': 4979, 'favorite_count': 1147, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': '209201__', 'name': 'Rang ꔷ̑◡ꔷ̑', 'id': 954983193374896128, 'id_str': '954983193374896128', 'indices': [3, 12]}], 'symbols': []}",False,False,low,ko,2020-08-15 15:46:47.877,,,,,,
True,False,True,False,2020-08-16 00:46:48,1294661830212612097,1294661830212612096,"RT @OLT_jeju: 광화문에 모인 사람들도
코로나 걸리면 나라에서 지원하는 의료비로 치료받을 생각하면 너무나 빡이 치는것이다.
광화문 집회에서 코로나 걸리면
치료비 다 자가부담하는 법을 지금 당장 입법하고 공포해 효력발생 주십시오.
시간이 없으…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1162744014971424769, 'id_str': '1162744014971424769', 'name': '🖤✨', 'screen_name': 'blackheart_s2_', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 14, 'listed_count': 0, 'favourites_count': 402, 'statuses_count': 170, 'created_at': 'Sat Aug 17 15:12:39 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1235931170870669312/1i2smfp8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1235931170870669312/1i2smfp8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1162744014971424769/1583503957', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sat Aug 15 06:20:50 +0000 2020', 'id': 1294519398573563909, 'id_str': '1294519398573563909', 'text': '광화문에 모인 사람들도\n코로나 걸리면 나라에서 지원하는 의료비로 치료받을 생각하면 너무나 빡이 치는것이다.\n광화문 집회에서 코로나 걸리면\n치료비 다 자가부담하는 법을 지금 당장 입법하고 공포해 효력발생 주십… https://t.co/mGWFNVzNkO', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2427043765, 'id_str': '2427043765', 'name': '이상한작은것🎗', 'screen_name': 'OLT_jeju', 'location': 'jeju', 'url': 'http://instagram.com/olt_odd.little.things', 'description': '이상한작은공방의 그저 개인', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6877, 'friends_count': 96, 'listed_count': 32, 'favourites_count': 18190, 'statuses_count': 18922, 'created_at': 'Fri Apr 04 10:08:56 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1267361595773947904/z53DlHuh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1267361595773947904/z53DlHuh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2427043765/1597225491', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '광화문에 모인 사람들도\n코로나 걸리면 나라에서 지원하는 의료비로 치료받을 생각하면 너무나 빡이 치는것이다.\n광화문 집회에서 코로나 걸리면\n치료비 다 자가부담하는 법을 지금 당장 입법하고 공포해 효력발생 주십시오.\n시간이 없으니 30분안에 해주세요.....', 'display_text_range': [0, 142], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 185, 'reply_count': 19, 'retweet_count': 20102, 'favorite_count': 4741, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/mGWFNVzNkO', 'expanded_url': 'https://twitter.com/i/web/status/1294519398573563909', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'OLT_jeju', 'name': '이상한작은것🎗', 'id': 2427043765, 'id_str': '2427043765', 'indices': [3, 12]}], 'symbols': []}",False,False,low,ko,2020-08-15 15:46:48.633,,,,,,
True,False,True,False,2020-08-16 00:46:48,1294661830757871616,1294661830757871616,"개억울하다
코로나 무서워서 플랜 대부분 취소하고 다가오는 가을만 기다렸는데ㅠㅠ이럴줄 알았으면 그냥 다 해버릴껄ㅠㅜㅠㅜㅠ추억없이 나이만 먹겠네","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 875546876652658692, 'id_str': '875546876652658692', 'name': '므', 'screen_name': 'DB5958510', 'location': None, 'url': 'https://peing.net/ko/db5958510?event=0', 'description': '성인/DRAGON BALL(본진)/幽遊白書/BLEACH/NARUTO/最遊記/JOJO/삼국지톡/불멸의 날들/걷지 않는 다리/MCU 2.5D~3D 등/내S급, 전독시 천천히 읽고 있음/cosplayer/FUB free/욕트/문의는 DM📩', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 147, 'friends_count': 133, 'listed_count': 0, 'favourites_count': 62, 'statuses_count': 8188, 'created_at': 'Fri Jun 16 02:53:37 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1292683850477268993/JvctkURD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1292683850477268993/JvctkURD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/875546876652658692/1592840420', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-15 15:46:48.763,,,,,,
True,False,False,False,2020-08-16 00:46:49,1294661833555492864,1294661833555492864,RT @CeeKayKim: 코로나 다시 급속하게 확산되면 오늘 광화문 집회 허가해 준 판사에게 구상권 청구해야 하는 것 아닐까?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 885771539861299200, 'id_str': '885771539861299200', 'name': '아지', 'screen_name': 'pennyforlifetim', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1734, 'friends_count': 2466, 'listed_count': 1, 'favourites_count': 151705, 'statuses_count': 109784, 'created_at': 'Fri Jul 14 08:02:46 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1176139820751413250/0d_hPDnV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1176139820751413250/0d_hPDnV_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sat Aug 15 06:09:15 +0000 2020', 'id': 1294516483884605446, 'id_str': '1294516483884605446', 'text': '코로나 다시 급속하게 확산되면 오늘 광화문 집회 허가해 준 판사에게 구상권 청구해야 하는 것 아닐까?', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 42788461, 'id_str': '42788461', 'name': '미스터 빈', 'screen_name': 'CeeKayKim', 'location': '37.602910,127.070060', 'url': None, 'description': ""늘 새로운 것을 배우고 익히는 평생학생(이고픈 사람)/ '찬 이성 더운 가슴'을 지향하는 개신교인/ 당신이 무슨 생각을 하며 사는지가 궁금합니다(리트윗 전문 계정 맞팔 안함)/ Pay It Forward"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2938, 'friends_count': 545, 'listed_count': 71, 'favourites_count': 4912, 'statuses_count': 35865, 'created_at': 'Wed May 27 02:03:58 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113379962524803072/KX2rvxLV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113379962524803072/KX2rvxLV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/42788461/1473057916', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 11, 'retweet_count': 400, 'favorite_count': 280, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'CeeKayKim', 'name': '미스터 빈', 'id': 42788461, 'id_str': '42788461', 'indices': [3, 13]}], 'symbols': []}",False,False,low,ko,2020-08-15 15:46:49.430,,,,,,
