고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,자위영상,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 22:36:39,1298615340994162689,1298615340994162688,"RT @never_mind_666: 땀냄새, 체향 좋은 사람 어디없나😢
#섹트 #일탈 #가슴 https://t.co/EsPcpziVdv","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1295561192174321664, 'id_str': '1295561192174321664', 'name': '누굴까?', 'screen_name': 'UserID_001', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 1, 'created_at': 'Tue Aug 18 03:20:41 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [40, 43]}, {'text': '일탈', 'indices': [44, 47]}, {'text': '가슴', 'indices': [48, 51]}], 'urls': [], 'user_mentions': [{'screen_name': 'never_mind_666', 'name': '999', 'id': 1269646716917084162, 'id_str': '1269646716917084162', 'indices': [3, 18]}], 'symbols': [], 'media': [{'id': 1298107439791759360, 'id_str': '1298107439791759360', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'url': 'https://t.co/EsPcpziVdv', 'display_url': 'pic.twitter.com/EsPcpziVdv', 'expanded_url': 'https://twitter.com/never_mind_666/status/1298107453595217920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 615, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1050, 'resize': 'fit'}, 'small': {'w': 680, 'h': 349, 'resize': 'fit'}}, 'source_status_id': 1298107453595217920, 'source_status_id_str': '1298107453595217920', 'source_user_id': 1269646716917084162, 'source_user_id_str': '1269646716917084162'}]}",False,False,low,ko,2020-08-26 13:36:39.056,"{'created_at': 'Tue Aug 25 03:58:29 +0000 2020', 'id': 1298107453595217920, 'id_str': '1298107453595217920', 'text': '땀냄새, 체향 좋은 사람 어디없나😢\n#섹트 #일탈 #가슴 https://t.co/EsPcpziVdv', 'display_text_range': [0, 31], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1269646716917084162, 'id_str': '1269646716917084162', 'name': '999', 'screen_name': 'never_mind_666', 'location': None, 'url': None, 'description': '소소한 계정', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 245, 'friends_count': 29, 'listed_count': 0, 'favourites_count': 2456, 'statuses_count': 2454, 'created_at': 'Sun Jun 07 15:05:57 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1269652159550775298/IO9bXV45_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1269652159550775298/IO9bXV45_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1269646716917084162/1596034873', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 4, 'retweet_count': 1, 'favorite_count': 57, 'entities': {'hashtags': [{'text': '섹트', 'indices': [20, 23]}, {'text': '일탈', 'indices': [24, 27]}, {'text': '가슴', 'indices': [28, 31]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298107439791759360, 'id_str': '1298107439791759360', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'url': 'https://t.co/EsPcpziVdv', 'display_url': 'pic.twitter.com/EsPcpziVdv', 'expanded_url': 'https://twitter.com/never_mind_666/status/1298107453595217920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 615, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1050, 'resize': 'fit'}, 'small': {'w': 680, 'h': 349, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1298107439791759360, 'id_str': '1298107439791759360', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'url': 'https://t.co/EsPcpziVdv', 'display_url': 'pic.twitter.com/EsPcpziVdv', 'expanded_url': 'https://twitter.com/never_mind_666/status/1298107453595217920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 615, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1050, 'resize': 'fit'}, 'small': {'w': 680, 'h': 349, 'resize': 'fit'}}}, {'id': 1298107450017452032, 'id_str': '1298107450017452032', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EgPN2R6UEAAEeCl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgPN2R6UEAAEeCl.jpg', 'url': 'https://t.co/EsPcpziVdv', 'display_url': 'pic.twitter.com/EsPcpziVdv', 'expanded_url': 'https://twitter.com/never_mind_666/status/1298107453595217920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 368, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1109, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 650, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1298107439791759360, 'id_str': '1298107439791759360', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgPN1r0UYAAAS36.jpg', 'url': 'https://t.co/EsPcpziVdv', 'display_url': 'pic.twitter.com/EsPcpziVdv', 'expanded_url': 'https://twitter.com/never_mind_666/status/1298107453595217920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 615, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1050, 'resize': 'fit'}, 'small': {'w': 680, 'h': 349, 'resize': 'fit'}}, 'source_status_id': 1298107453595217920, 'source_status_id_str': '1298107453595217920', 'source_user_id': 1269646716917084162, 'source_user_id_str': '1269646716917084162'}, {'id': 1298107450017452032, 'id_str': '1298107450017452032', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EgPN2R6UEAAEeCl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgPN2R6UEAAEeCl.jpg', 'url': 'https://t.co/EsPcpziVdv', 'display_url': 'pic.twitter.com/EsPcpziVdv', 'expanded_url': 'https://twitter.com/never_mind_666/status/1298107453595217920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 368, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1109, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 650, 'resize': 'fit'}}, 'source_status_id': 1298107453595217920, 'source_status_id_str': '1298107453595217920', 'source_user_id': 1269646716917084162, 'source_user_id_str': '1269646716917084162'}]}",0.0,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 22:36:45,1298615367502196737,1298615367502196736,"다들 좋은밤 보내시고
다들 내일은 더 행복한 하루가 되기를~~
#섹트 #일탈 https://t.co/5ey3UeTJlh","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1285545911871913990, 'id_str': '1285545911871913990', 'name': '선호', 'screen_name': 'sun_ho_2', 'location': None, 'url': None, 'description': '21살 남자', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 1, 'listed_count': 0, 'favourites_count': 94, 'statuses_count': 25, 'created_at': 'Tue Jul 21 12:03:35 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298422409930797056/mY57Vlwd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298422409930797056/mY57Vlwd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1285545911871913990/1598403002', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [35, 38]}, {'text': '일탈', 'indices': [39, 42]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298614896037257221, 'id_str': '1298614896037257221', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/EgWbXhpU4AU8roU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWbXhpU4AU8roU.jpg', 'url': 'https://t.co/5ey3UeTJlh', 'display_url': 'pic.twitter.com/5ey3UeTJlh', 'expanded_url': 'https://twitter.com/sun_ho_2/status/1298615367502196737/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 379, 'h': 756, 'resize': 'fit'}, 'large': {'w': 379, 'h': 756, 'resize': 'fit'}, 'small': {'w': 341, 'h': 680, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 13:36:45.376,,"{'media': [{'id': 1298614896037257221, 'id_str': '1298614896037257221', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/EgWbXhpU4AU8roU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWbXhpU4AU8roU.jpg', 'url': 'https://t.co/5ey3UeTJlh', 'display_url': 'pic.twitter.com/5ey3UeTJlh', 'expanded_url': 'https://twitter.com/sun_ho_2/status/1298615367502196737/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 379, 'h': 756, 'resize': 'fit'}, 'large': {'w': 379, 'h': 756, 'resize': 'fit'}, 'small': {'w': 341, 'h': 680, 'resize': 'fit'}}}, {'id': 1298614937581887489, 'id_str': '1298614937581887489', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/EgWbZ8aVoAEVZGL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWbZ8aVoAEVZGL.jpg', 'url': 'https://t.co/5ey3UeTJlh', 'display_url': 'pic.twitter.com/5ey3UeTJlh', 'expanded_url': 'https://twitter.com/sun_ho_2/status/1298615367502196737/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 757, 'resize': 'fit'}, 'large': {'w': 720, 'h': 757, 'resize': 'fit'}, 'small': {'w': 647, 'h': 680, 'resize': 'fit'}}}]}",0.0,"[0, 42]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 22:36:48,1298615380085096449,1298615380085096448,"아 타투 언제해 월급 날래들어오라
#섹트 #일탈 #건오 #디엠 https://t.co/ugHZIKeMgJ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1281264904092057601, 'id_str': '1281264904092057601', 'name': '✏️', 'screen_name': 'cutesex123456', 'location': '2n 서울', 'url': None, 'description': '우리의 사랑은 도대체 왜 이래 / 디엠만 봅니다', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 67, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 27, 'statuses_count': 10, 'created_at': 'Thu Jul 09 16:32:24 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1289204805915652098/gesHmiUl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1289204805915652098/gesHmiUl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1281264904092057601/1597915334', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [19, 22]}, {'text': '일탈', 'indices': [23, 26]}, {'text': '건오', 'indices': [27, 30]}, {'text': '디엠', 'indices': [31, 34]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298615371511902209, 'id_str': '1298615371511902209', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/EgWbzM7UMAEtRdp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWbzM7UMAEtRdp.jpg', 'url': 'https://t.co/ugHZIKeMgJ', 'display_url': 'pic.twitter.com/ugHZIKeMgJ', 'expanded_url': 'https://twitter.com/cutesex123456/status/1298615380085096449/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1507, 'h': 1507, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 13:36:48.376,,"{'media': [{'id': 1298615371511902209, 'id_str': '1298615371511902209', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/EgWbzM7UMAEtRdp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWbzM7UMAEtRdp.jpg', 'url': 'https://t.co/ugHZIKeMgJ', 'display_url': 'pic.twitter.com/ugHZIKeMgJ', 'expanded_url': 'https://twitter.com/cutesex123456/status/1298615380085096449/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1507, 'h': 1507, 'resize': 'fit'}}}, {'id': 1298615371524534277, 'id_str': '1298615371524534277', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/EgWbzM-U8AUaJzR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWbzM-U8AUaJzR.jpg', 'url': 'https://t.co/ugHZIKeMgJ', 'display_url': 'pic.twitter.com/ugHZIKeMgJ', 'expanded_url': 'https://twitter.com/cutesex123456/status/1298615380085096449/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 742, 'h': 742, 'resize': 'fit'}, 'large': {'w': 742, 'h': 742, 'resize': 'fit'}}}]}",0.0,"[0, 34]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 22:36:53,1298615399961858049,1298615399961858048,"RT @U5tKb: 팬티를 안입어서 가운데가 너무 통통한 것 같아ㅠㅠㅠㅠo(；△；)o 🐰🤍

#섹트 #일탈 #스타킹 #가슴 https://t.co/2H8mYVewOU","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1292082290378432519, 'id_str': '1292082290378432519', 'name': '아우로설', 'screen_name': 'asdfqwer4421', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 16, 'friends_count': 318, 'listed_count': 0, 'favourites_count': 595, 'statuses_count': 371, 'created_at': 'Sat Aug 08 12:56:45 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [52, 55]}, {'text': '일탈', 'indices': [56, 59]}, {'text': '스타킹', 'indices': [60, 64]}, {'text': '가슴', 'indices': [65, 68]}], 'urls': [], 'user_mentions': [{'screen_name': 'U5tKb', 'name': '임나은', 'id': 1282800924948221953, 'id_str': '1282800924948221953', 'indices': [3, 9]}], 'symbols': [], 'media': [{'id': 1298307016230748160, 'id_str': '1298307016230748160', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'url': 'https://t.co/2H8mYVewOU', 'display_url': 'pic.twitter.com/2H8mYVewOU', 'expanded_url': 'https://twitter.com/U5tKb/status/1298307025290461184/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1634, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 543, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 957, 'resize': 'fit'}}, 'source_status_id': 1298307025290461184, 'source_status_id_str': '1298307025290461184', 'source_user_id': 1282800924948221953, 'source_user_id_str': '1282800924948221953'}]}",False,False,low,ko,2020-08-26 13:36:53.115,"{'created_at': 'Tue Aug 25 17:11:30 +0000 2020', 'id': 1298307025290461184, 'id_str': '1298307025290461184', 'text': '팬티를 안입어서 가운데가 너무 통통한 것 같아ㅠㅠㅠㅠo(；△；)o 🐰🤍\n\n#섹트 #일탈 #스타킹 #가슴 https://t.co/2H8mYVewOU', 'display_text_range': [0, 57], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1282800924948221953, 'id_str': '1282800924948221953', 'name': '임나은', 'screen_name': 'U5tKb', 'location': None, 'url': None, 'description': '내맘대로답장할거야 “ψ(｀∇´)ψ', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 10284, 'friends_count': 14, 'listed_count': 6, 'favourites_count': 34, 'statuses_count': 83, 'created_at': 'Mon Jul 13 22:16:00 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1294677721293811713/tRszQ8qs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1294677721293811713/tRszQ8qs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1282800924948221953/1594684409', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 14, 'retweet_count': 7, 'favorite_count': 378, 'entities': {'hashtags': [{'text': '섹트', 'indices': [41, 44]}, {'text': '일탈', 'indices': [45, 48]}, {'text': '스타킹', 'indices': [49, 53]}, {'text': '가슴', 'indices': [54, 57]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298307016230748160, 'id_str': '1298307016230748160', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'url': 'https://t.co/2H8mYVewOU', 'display_url': 'pic.twitter.com/2H8mYVewOU', 'expanded_url': 'https://twitter.com/U5tKb/status/1298307025290461184/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1634, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 543, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 957, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1298307016230748160, 'id_str': '1298307016230748160', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'url': 'https://t.co/2H8mYVewOU', 'display_url': 'pic.twitter.com/2H8mYVewOU', 'expanded_url': 'https://twitter.com/U5tKb/status/1298307025290461184/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1634, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 543, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 957, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1298307016230748160, 'id_str': '1298307016230748160', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgSDWj_UwAA7RgT.jpg', 'url': 'https://t.co/2H8mYVewOU', 'display_url': 'pic.twitter.com/2H8mYVewOU', 'expanded_url': 'https://twitter.com/U5tKb/status/1298307025290461184/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1634, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 543, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 957, 'resize': 'fit'}}, 'source_status_id': 1298307025290461184, 'source_status_id_str': '1298307025290461184', 'source_user_id': 1282800924948221953, 'source_user_id_str': '1282800924948221953'}]}",0.0,,,,,,
