고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,자위영상,팔아요,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet,withheld_in_countries
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 15:28:38,1301406732464267266,1301406732464267264,RT @snowmannnnn00: #섹트 https://t.co/ecreD2qwrr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1296041428720603138, 'id_str': '1296041428720603138', 'name': '조성진', 'screen_name': '2voC6e25SE6toZY', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 7, 'listed_count': 0, 'favourites_count': 12, 'statuses_count': 11, 'created_at': 'Wed Aug 19 11:08:58 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [19, 22]}], 'urls': [], 'user_mentions': [{'screen_name': 'snowmannnnn00', 'name': '눈싸람', 'id': 1231851880805847041, 'id_str': '1231851880805847041', 'indices': [3, 17]}], 'symbols': [], 'media': [{'id': 1266483340242120705, 'id_str': '1266483340242120705', 'indices': [23, 46], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'url': 'https://t.co/ecreD2qwrr', 'display_url': 'pic.twitter.com/ecreD2qwrr', 'expanded_url': 'https://twitter.com/snowmannnnn00/status/1266483382914973696/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1266483382914973696, 'source_status_id_str': '1266483382914973696', 'source_user_id': 1231851880805847041, 'source_user_id_str': '1231851880805847041'}]}",False,False,low,und,2020-09-03 06:28:38.644,"{'created_at': 'Fri May 29 21:35:43 +0000 2020', 'id': 1266483382914973696, 'id_str': '1266483382914973696', 'text': '#섹트 https://t.co/ecreD2qwrr', 'display_text_range': [0, 3], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1231851880805847041, 'id_str': '1231851880805847041', 'name': '눈싸람', 'screen_name': 'snowmannnnn00', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 45176, 'friends_count': 0, 'listed_count': 78, 'favourites_count': 246, 'statuses_count': 522, 'created_at': 'Mon Feb 24 08:02:37 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1292109541010583553/tNii9qAW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1292109541010583553/tNii9qAW_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 16, 'retweet_count': 288, 'favorite_count': 1575, 'entities': {'hashtags': [{'text': '섹트', 'indices': [0, 3]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1266483340242120705, 'id_str': '1266483340242120705', 'indices': [4, 27], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'url': 'https://t.co/ecreD2qwrr', 'display_url': 'pic.twitter.com/ecreD2qwrr', 'expanded_url': 'https://twitter.com/snowmannnnn00/status/1266483382914973696/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1266483340242120705, 'id_str': '1266483340242120705', 'indices': [4, 27], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'url': 'https://t.co/ecreD2qwrr', 'display_url': 'pic.twitter.com/ecreD2qwrr', 'expanded_url': 'https://twitter.com/snowmannnnn00/status/1266483382914973696/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 52433, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/pl/Z1-_MOhnHrHGqZdl.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/vid/480x480/U7uAnL5omdxTpDbQ.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/vid/320x320/Se9V2mokV6OX8H-Y.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/vid/720x720/zEAkegHEqRBkNr1K.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'und'}","{'media': [{'id': 1266483340242120705, 'id_str': '1266483340242120705', 'indices': [23, 46], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1266483340242120705/pu/img/qsahIh1mIgQzyrRx.jpg', 'url': 'https://t.co/ecreD2qwrr', 'display_url': 'pic.twitter.com/ecreD2qwrr', 'expanded_url': 'https://twitter.com/snowmannnnn00/status/1266483382914973696/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 52433, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/pl/Z1-_MOhnHrHGqZdl.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/vid/480x480/U7uAnL5omdxTpDbQ.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/vid/320x320/Se9V2mokV6OX8H-Y.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1266483340242120705/pu/vid/720x720/zEAkegHEqRBkNr1K.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1266483382914973696, 'source_status_id_str': '1266483382914973696', 'source_user_id': 1231851880805847041, 'source_user_id_str': '1231851880805847041'}]}",1.0,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 15:28:40,1301406742056632320,1301406742056632320,"RT @hyadong99: ☞야한 동영상 야동☞

고품격 야동

☞ 바로보기 : https://t.co/5CTbAvXQnX

#야동 #페티쉬 #한국야동 #국내야동 #diehd
#섹트 #국산야동 #몰카 #무료야동 #벗방 #BJ
#FETISH #실시간…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1197069350143840256, 'id_str': '1197069350143840256', 'name': '야동 야한동영상', 'screen_name': 'yudoyudo99', 'location': '대한민국', 'url': None, 'description': '#야동 #야한영상 #성인영상 #국산야동 #유출사진 #성인동영상 #야한동영상 #페티쉬 #야외노출 #일본야동 #일반인야동 #아마추어 #한국야동 #섹스 #SEX #동양야동 #서양야동 #중국야동 #일본야동 #야동좌표 #무료야동 #노예 #야사 #야한사진', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 102, 'friends_count': 272, 'listed_count': 0, 'favourites_count': 10446, 'statuses_count': 8675, 'created_at': 'Wed Nov 20 08:29:23 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '야동', 'indices': [70, 73]}, {'text': '페티쉬', 'indices': [74, 78]}, {'text': '한국야동', 'indices': [79, 84]}, {'text': '국내야동', 'indices': [85, 90]}, {'text': 'diehd', 'indices': [91, 97]}, {'text': '섹트', 'indices': [98, 101]}, {'text': '국산야동', 'indices': [102, 107]}, {'text': '몰카', 'indices': [108, 111]}, {'text': '무료야동', 'indices': [112, 117]}, {'text': '벗방', 'indices': [118, 121]}, {'text': 'BJ', 'indices': [122, 125]}, {'text': 'FETISH', 'indices': [126, 133]}, {'text': '실시간', 'indices': [134, 138]}], 'urls': [{'url': 'https://t.co/5CTbAvXQnX', 'expanded_url': 'http://bit.ly/2MUeW2y', 'display_url': 'bit.ly/2MUeW2y', 'indices': [45, 68]}], 'user_mentions': [{'screen_name': 'hyadong99', 'name': '야동', 'id': 1282602114678550529, 'id_str': '1282602114678550529', 'indices': [3, 13]}], 'symbols': []}",False,False,low,ko,2020-09-03 06:28:40.931,"{'created_at': 'Wed Sep 02 15:22:37 +0000 2020', 'id': 1301178723463356423, 'id_str': '1301178723463356423', 'text': '☞야한 동영상 야동☞\n\n고품격 야동\n\n☞ 바로보기 : https://t.co/5CTbAvXQnX\n\n#야동 #페티쉬 #한국야동 #국내야동 #diehd\n#섹트 #국산야동 #몰카 #무료야동 #벗방 #BJ… https://t.co/0JkpxZrf91', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1282602114678550529, 'id_str': '1282602114678550529', 'name': '야동', 'screen_name': 'hyadong99', 'location': None, 'url': 'http://xn--2q1bl84a.kr', 'description': 'http://xn--2q1bl84a.kr , 야동, diehd, di동, di동사이트, 국내야동, 일본야동 , 한동영상, 딸타임, 딸튜브, 딸블러, 개조아, 딸북, 딸스북, 딸북스, 밤에만넷, 한국야동, 일본야동, 국산야동, 국내야동, 무료야동', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 11, 'friends_count': 20, 'listed_count': 0, 'favourites_count': 134, 'statuses_count': 180, 'created_at': 'Mon Jul 13 09:05:58 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1282602401493483521/CPSYAByj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1282602401493483521/CPSYAByj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1282602114678550529/1594631390', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '☞야한 동영상 야동☞\n\n고품격 야동\n\n☞ 바로보기 : https://t.co/5CTbAvXQnX\n\n#야동 #페티쉬 #한국야동 #국내야동 #diehd\n#섹트 #국산야동 #몰카 #무료야동 #벗방 #BJ\n#FETISH #실시간 #한국야동 #유출야동\n#BBW #후장 #애널 #자위 #야사 #19금사이트\n#야동품번 #야한영화', 'display_text_range': [0, 176], 'entities': {'hashtags': [{'text': '야동', 'indices': [55, 58]}, {'text': '페티쉬', 'indices': [59, 63]}, {'text': '한국야동', 'indices': [64, 69]}, {'text': '국내야동', 'indices': [70, 75]}, {'text': 'diehd', 'indices': [76, 82]}, {'text': '섹트', 'indices': [83, 86]}, {'text': '국산야동', 'indices': [87, 92]}, {'text': '몰카', 'indices': [93, 96]}, {'text': '무료야동', 'indices': [97, 102]}, {'text': '벗방', 'indices': [103, 106]}, {'text': 'BJ', 'indices': [107, 110]}, {'text': 'FETISH', 'indices': [111, 118]}, {'text': '실시간', 'indices': [119, 123]}, {'text': '한국야동', 'indices': [124, 129]}, {'text': '유출야동', 'indices': [130, 135]}, {'text': 'BBW', 'indices': [136, 140]}, {'text': '후장', 'indices': [141, 144]}, {'text': '애널', 'indices': [145, 148]}, {'text': '자위', 'indices': [149, 152]}, {'text': '야사', 'indices': [153, 156]}, {'text': '19금사이트', 'indices': [157, 164]}, {'text': '야동품번', 'indices': [165, 170]}, {'text': '야한영화', 'indices': [171, 176]}], 'urls': [{'url': 'https://t.co/5CTbAvXQnX', 'expanded_url': 'http://bit.ly/2MUeW2y', 'display_url': 'bit.ly/2MUeW2y', 'indices': [30, 53]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 4, 'favorite_count': 5, 'entities': {'hashtags': [{'text': '야동', 'indices': [55, 58]}, {'text': '페티쉬', 'indices': [59, 63]}, {'text': '한국야동', 'indices': [64, 69]}, {'text': '국내야동', 'indices': [70, 75]}, {'text': 'diehd', 'indices': [76, 82]}, {'text': '섹트', 'indices': [83, 86]}, {'text': '국산야동', 'indices': [87, 92]}, {'text': '몰카', 'indices': [93, 96]}, {'text': '무료야동', 'indices': [97, 102]}, {'text': '벗방', 'indices': [103, 106]}, {'text': 'BJ', 'indices': [107, 110]}], 'urls': [{'url': 'https://t.co/5CTbAvXQnX', 'expanded_url': 'http://bit.ly/2MUeW2y', 'display_url': 'bit.ly/2MUeW2y', 'indices': [30, 53]}, {'url': 'https://t.co/0JkpxZrf91', 'expanded_url': 'https://twitter.com/i/web/status/1301178723463356423', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}",,0.0,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 15:28:42,1301406749644054528,1301406749644054528,병신은 그나이처먹고 섹스도 못 해서 트위터에서 섹트 싸고 있는 니가 아닐까요? 먹금,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 306159337, 'id_str': '306159337', 'name': '자붱', 'screen_name': 'wow_papyrus', 'location': None, 'url': None, 'description': '.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1451, 'friends_count': 378, 'listed_count': 11, 'favourites_count': 10629, 'statuses_count': 44840, 'created_at': 'Fri May 27 11:49:00 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1299042324215762945/hKpy3vSK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1299042324215762945/hKpy3vSK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/306159337/1592583898', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,True,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-09-03 06:28:42.740,,,,,1.3014007750971064e+18,1.3014007750971064e+18,"{'created_at': 'Thu Sep 03 06:04:58 +0000 2020', 'id': 1301400775097106434, 'id_str': '1301400775097106434', 'text': '이유라도 적어 병시나^^ 그래야 친절히 설명 및 계몽을 해주지^^ https://t.co/DfdIpcFmrz', 'display_text_range': [0, 36], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1296173205439168512, 'id_str': '1296173205439168512', 'name': '링', 'screen_name': 'llloIiIiI_IllII', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 353, 'friends_count': 61, 'listed_count': 1, 'favourites_count': 10, 'statuses_count': 48, 'created_at': 'Wed Aug 19 19:52:34 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296178193871695877/pBbQ8jX-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296178193871695877/pBbQ8jX-_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'quoted_status_id': 1301400184253902848, 'quoted_status_id_str': '1301400184253902848', 'is_quote_status': True, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0, 'favorite_count': 0, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DfdIpcFmrz', 'expanded_url': 'https://twitter.com/wow_papyrus/status/1301400184253902848', 'display_url': 'twitter.com/wow_papyrus/st…', 'indices': [37, 60]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}","{'url': 'https://t.co/eOz2Dp5pju', 'expanded': 'https://twitter.com/llloIiIiI_IllII/status/1301400775097106434', 'display': 'twitter.com/llloIiIiI_IllI…'}",,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 15:28:43,1301406754694033409,1301406754694033408,아ㅏㅏㅏㅏ 일하기 싫다ㅏㅏㅏㅏㅏㅏㅏ #섹트 https://t.co/3fRJmws8U1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1160135440692740096, 'id_str': '1160135440692740096', 'name': '독일소세지🌭', 'screen_name': 'strong_Godong', 'location': None, 'url': None, 'description': '𝐷𝑎𝑒𝑗𝑒𝑜𝑛 2𝑛 17𝑛', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5, 'friends_count': 1, 'listed_count': 0, 'favourites_count': 132, 'statuses_count': 67, 'created_at': 'Sat Aug 10 10:26:58 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1300035827553021952/HuCNF99p_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1300035827553021952/HuCNF99p_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1160135440692740096/1594306334', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [20, 23]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1301406712813858817, 'id_str': '1301406712813858817', 'indices': [24, 47], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1301406712813858817/pu/img/fIbXymCduUD6FB4Z.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1301406712813858817/pu/img/fIbXymCduUD6FB4Z.jpg', 'url': 'https://t.co/3fRJmws8U1', 'display_url': 'pic.twitter.com/3fRJmws8U1', 'expanded_url': 'https://twitter.com/strong_Godong/status/1301406754694033409/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",False,False,low,ko,2020-09-03 06:28:43.944,,"{'media': [{'id': 1301406712813858817, 'id_str': '1301406712813858817', 'indices': [24, 47], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1301406712813858817/pu/img/fIbXymCduUD6FB4Z.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1301406712813858817/pu/img/fIbXymCduUD6FB4Z.jpg', 'url': 'https://t.co/3fRJmws8U1', 'display_url': 'pic.twitter.com/3fRJmws8U1', 'expanded_url': 'https://twitter.com/strong_Godong/status/1301406754694033409/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 6880, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1301406712813858817/pu/vid/480x480/mt_h-YG7nAaQS7XF.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1301406712813858817/pu/vid/320x320/r0G-U6QjspE8ddCs.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1301406712813858817/pu/pl/Mm2_Y7BRhIvVP1bk.m3u8?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1301406712813858817/pu/vid/720x720/Pw4BG4nOGcbdGKXh.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",1.0,"[0, 23]",,,,,,
