고딩,중딩,19,18,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-25 20:28:40,1298220746792026112,1298220746792026112,"차에서 애무 받을 (보빨) (가슴) 
대전 여자구해요 저는 25남자입니다 ㅎ 
Dm 주세요! .
#대전 #섹트 #일탈 #불금 #카섹 #변녀
 #뚱녀 .","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1260882351116005376, 'id_str': '1260882351116005376', 'name': '대전스', 'screen_name': 'eowjstm', 'location': None, 'url': None, 'description': '대전25', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 28, 'listed_count': 0, 'favourites_count': 9, 'statuses_count': 20, 'created_at': 'Thu May 14 10:39:19 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '대전', 'indices': [54, 57]}, {'text': '섹트', 'indices': [58, 61]}, {'text': '일탈', 'indices': [62, 65]}, {'text': '불금', 'indices': [66, 69]}, {'text': '카섹', 'indices': [70, 73]}, {'text': '변녀', 'indices': [74, 77]}, {'text': '뚱녀', 'indices': [79, 82]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-25 11:28:40.467,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-25 20:28:47,1298220776080855040,1298220776080855040,"RT @sensibility_99: 원래 빨리면서 씹질하는 게 정석 아니야?😛

#섹트 #오프 #뒤치기 #변녀 #변남 #인천 #질싸 #입싸 #딥스롯 #오랄 #디엠 #건오 #발기 #남자신음 #신음 #여자신음 #20살 #21살 #22살 #야노 #자위 #…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1075015486809681921, 'id_str': '1075015486809681921', 'name': '임무소', 'screen_name': 'fHXWMwRafkF5ebs', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 11, 'friends_count': 458, 'listed_count': 0, 'favourites_count': 1, 'statuses_count': 296, 'created_at': 'Tue Dec 18 13:10:39 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [45, 48]}, {'text': '오프', 'indices': [49, 52]}, {'text': '뒤치기', 'indices': [53, 57]}, {'text': '변녀', 'indices': [58, 61]}, {'text': '변남', 'indices': [62, 65]}, {'text': '인천', 'indices': [66, 69]}, {'text': '질싸', 'indices': [70, 73]}, {'text': '입싸', 'indices': [74, 77]}, {'text': '딥스롯', 'indices': [78, 82]}, {'text': '오랄', 'indices': [83, 86]}, {'text': '디엠', 'indices': [87, 90]}, {'text': '건오', 'indices': [91, 94]}, {'text': '발기', 'indices': [95, 98]}, {'text': '남자신음', 'indices': [99, 104]}, {'text': '신음', 'indices': [105, 108]}, {'text': '여자신음', 'indices': [109, 114]}, {'text': '20살', 'indices': [115, 119]}, {'text': '21살', 'indices': [120, 124]}, {'text': '22살', 'indices': [125, 129]}, {'text': '야노', 'indices': [130, 133]}, {'text': '자위', 'indices': [134, 137]}], 'urls': [], 'user_mentions': [{'screen_name': 'sensibility_99', 'name': '🦊', 'id': 1157827491760705537, 'id_str': '1157827491760705537', 'indices': [3, 18]}], 'symbols': []}",False,False,low,ko,2020-08-25 11:28:47.450,"{'created_at': 'Wed May 27 08:27:21 +0000 2020', 'id': 1265560209390518272, 'id_str': '1265560209390518272', 'text': '원래 빨리면서 씹질하는 게 정석 아니야?😛\n\n#섹트 #오프 #뒤치기 #변녀 #변남 #인천 #질싸 #입싸 #딥스롯 #오랄 #디엠 #건오 #발기 #남자신음 #신음 #여자신음 #20살 #21살 #22살 #야노… https://t.co/8fVDtlppUC', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1157827491760705537, 'id_str': '1157827491760705537', 'name': '🦊', 'screen_name': 'sensibility_99', 'location': '민짜시 거절함동', 'url': 'https://instagram.com/nee___d?igshid=16s4vr0xa7z62', 'description': '나랑 한 번도 안 할 순 있어도, 나랑 한 번만 하고 몸이 베길 거 같아?', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 16105, 'friends_count': 5, 'listed_count': 24, 'favourites_count': 54, 'statuses_count': 37, 'created_at': 'Sun Aug 04 01:36:00 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1274123385014906880/dr6FbfvX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1274123385014906880/dr6FbfvX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1157827491760705537/1566403616', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '원래 빨리면서 씹질하는 게 정석 아니야?😛\n\n#섹트 #오프 #뒤치기 #변녀 #변남 #인천 #질싸 #입싸 #딥스롯 #오랄 #디엠 #건오 #발기 #남자신음 #신음 #여자신음 #20살 #21살 #22살 #야노 #자위 #애널 #멜돔 #펨섭 #fwb #MD #FS #섹스타 #일탈 #일탈계 https://t.co/0nhoyMXbZa', 'display_text_range': [0, 156], 'entities': {'hashtags': [{'text': '섹트', 'indices': [25, 28]}, {'text': '오프', 'indices': [29, 32]}, {'text': '뒤치기', 'indices': [33, 37]}, {'text': '변녀', 'indices': [38, 41]}, {'text': '변남', 'indices': [42, 45]}, {'text': '인천', 'indices': [46, 49]}, {'text': '질싸', 'indices': [50, 53]}, {'text': '입싸', 'indices': [54, 57]}, {'text': '딥스롯', 'indices': [58, 62]}, {'text': '오랄', 'indices': [63, 66]}, {'text': '디엠', 'indices': [67, 70]}, {'text': '건오', 'indices': [71, 74]}, {'text': '발기', 'indices': [75, 78]}, {'text': '남자신음', 'indices': [79, 84]}, {'text': '신음', 'indices': [85, 88]}, {'text': '여자신음', 'indices': [89, 94]}, {'text': '20살', 'indices': [95, 99]}, {'text': '21살', 'indices': [100, 104]}, {'text': '22살', 'indices': [105, 109]}, {'text': '야노', 'indices': [110, 113]}, {'text': '자위', 'indices': [114, 117]}, {'text': '애널', 'indices': [118, 121]}, {'text': '멜돔', 'indices': [122, 125]}, {'text': '펨섭', 'indices': [126, 129]}, {'text': 'fwb', 'indices': [130, 134]}, {'text': 'MD', 'indices': [135, 138]}, {'text': 'FS', 'indices': [139, 142]}, {'text': '섹스타', 'indices': [143, 147]}, {'text': '일탈', 'indices': [148, 151]}, {'text': '일탈계', 'indices': [152, 156]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1265559833459208194, 'id_str': '1265559833459208194', 'indices': [157, 180], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1265559833459208194/pu/img/ME57aQLZxD2bYKoB.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1265559833459208194/pu/img/ME57aQLZxD2bYKoB.jpg', 'url': 'https://t.co/0nhoyMXbZa', 'display_url': 'pic.twitter.com/0nhoyMXbZa', 'expanded_url': 'https://twitter.com/sensibility_99/status/1265560209390518272/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 111038, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/vid/480x480/4HjCRKw3DJ62gVak.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/vid/720x720/8ItL1LzqzV2o7ImE.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/pl/rhBZyj-e4Ve7eRCu.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/vid/320x320/FEdw0mj5cxpsXeVb.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1265559833459208194, 'id_str': '1265559833459208194', 'indices': [157, 180], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1265559833459208194/pu/img/ME57aQLZxD2bYKoB.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1265559833459208194/pu/img/ME57aQLZxD2bYKoB.jpg', 'url': 'https://t.co/0nhoyMXbZa', 'display_url': 'pic.twitter.com/0nhoyMXbZa', 'expanded_url': 'https://twitter.com/sensibility_99/status/1265560209390518272/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 111038, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/vid/480x480/4HjCRKw3DJ62gVak.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/vid/720x720/8ItL1LzqzV2o7ImE.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/pl/rhBZyj-e4Ve7eRCu.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1265559833459208194/pu/vid/320x320/FEdw0mj5cxpsXeVb.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 1, 'reply_count': 2, 'retweet_count': 813, 'favorite_count': 3330, 'entities': {'hashtags': [{'text': '섹트', 'indices': [25, 28]}, {'text': '오프', 'indices': [29, 32]}, {'text': '뒤치기', 'indices': [33, 37]}, {'text': '변녀', 'indices': [38, 41]}, {'text': '변남', 'indices': [42, 45]}, {'text': '인천', 'indices': [46, 49]}, {'text': '질싸', 'indices': [50, 53]}, {'text': '입싸', 'indices': [54, 57]}, {'text': '딥스롯', 'indices': [58, 62]}, {'text': '오랄', 'indices': [63, 66]}, {'text': '디엠', 'indices': [67, 70]}, {'text': '건오', 'indices': [71, 74]}, {'text': '발기', 'indices': [75, 78]}, {'text': '남자신음', 'indices': [79, 84]}, {'text': '신음', 'indices': [85, 88]}, {'text': '여자신음', 'indices': [89, 94]}, {'text': '20살', 'indices': [95, 99]}, {'text': '21살', 'indices': [100, 104]}, {'text': '22살', 'indices': [105, 109]}, {'text': '야노', 'indices': [110, 113]}], 'urls': [{'url': 'https://t.co/8fVDtlppUC', 'expanded_url': 'https://twitter.com/i/web/status/1265560209390518272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2020-08-25 20:28:57,1298220819122798592,1298220819122798592,저한테 능욕 막해주세요 심해도 ㄱㅊ 소리도 ㄱㅊ 영상도 ㄱㅊ 사진도 ㄱㅊ 다받아요펨돔과 여왕님들은 더 매우 환영 펨섭도 환영 ♥️♥️♥️😍♥️#변남 #변녀 #섹트 #능욕 #펨돔 #펨섭 #멜돔 #멜섭 #조련 #노예 #여왕 #DM,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1298193136779325440, 'id_str': '1298193136779325440', 'name': '바나나🍌', 'screen_name': '5UMBjowYCiz9EvQ', 'location': None, 'url': None, 'description': '🍌🍌🍌🍌🍌🍌🍌', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 6, 'listed_count': 0, 'favourites_count': 15, 'statuses_count': 5, 'created_at': 'Tue Aug 25 09:39:05 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '변남', 'indices': [79, 82]}, {'text': '변녀', 'indices': [83, 86]}, {'text': '섹트', 'indices': [87, 90]}, {'text': '능욕', 'indices': [91, 94]}, {'text': '펨돔', 'indices': [95, 98]}, {'text': '펨섭', 'indices': [99, 102]}, {'text': '멜돔', 'indices': [103, 106]}, {'text': '멜섭', 'indices': [107, 110]}, {'text': '조련', 'indices': [111, 114]}, {'text': '노예', 'indices': [115, 118]}, {'text': '여왕', 'indices': [119, 122]}, {'text': 'DM', 'indices': [123, 126]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-25 11:28:57.712,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-25 20:29:27,1298220943265763328,1298220943265763328,"#변녀 일반인 돈많은 사모님 아시죠?
외로운 사모님들 용돈주고 남성분 찾고계시네욤!!
2 시간 앤대행이구요 당일결제/현금지급!
문의카톡 : fc5588
누구든 가능합니다 사랑받기위해태여난 사람이니깐욤~♥
알… https://t.co/9qOQFWO8ZP","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1210518146114678784, 'id_str': '1210518146114678784', 'name': '🤨', 'screen_name': 'Em8Qge1pvXqaZ5F', 'location': None, 'url': None, 'description': '🥱', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 4, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 68, 'created_at': 'Fri Dec 27 11:09:59 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '변녀', 'indices': [0, 3]}], 'urls': [{'url': 'https://t.co/9qOQFWO8ZP', 'expanded_url': 'https://twitter.com/i/web/status/1298220943265763328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-25 11:29:27.310,,,0.0,"[0, 140]",,,,,"{'full_text': '#변녀 일반인 돈많은 사모님 아시죠?\n외로운 사모님들 용돈주고 남성분 찾고계시네욤!!\n2 시간 앤대행이구요 당일결제/현금지급!\n문의카톡 : fc5588\n누구든 가능합니다 사랑받기위해태여난 사람이니깐욤~♥\n알바비용 80 만\n\np24ga https://t.co/iasSlzMZiC', 'display_text_range': [0, 130], 'entities': {'hashtags': [{'text': '변녀', 'indices': [0, 3]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298220926157254658, 'id_str': '1298220926157254658', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/EgQ1DdeU8AIKIfX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgQ1DdeU8AIKIfX.jpg', 'url': 'https://t.co/iasSlzMZiC', 'display_url': 'pic.twitter.com/iasSlzMZiC', 'expanded_url': 'https://twitter.com/Em8Qge1pvXqaZ5F/status/1298220943265763328/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 180, 'h': 210, 'resize': 'fit'}, 'medium': {'w': 180, 'h': 210, 'resize': 'fit'}, 'small': {'w': 180, 'h': 210, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1298220926157254658, 'id_str': '1298220926157254658', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/EgQ1DdeU8AIKIfX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgQ1DdeU8AIKIfX.jpg', 'url': 'https://t.co/iasSlzMZiC', 'display_url': 'pic.twitter.com/iasSlzMZiC', 'expanded_url': 'https://twitter.com/Em8Qge1pvXqaZ5F/status/1298220943265763328/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 180, 'h': 210, 'resize': 'fit'}, 'medium': {'w': 180, 'h': 210, 'resize': 'fit'}, 'small': {'w': 180, 'h': 210, 'resize': 'fit'}}}]}}"
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-25 20:29:39,1298220996332154881,1298220996332154880,"RT @MD49861457: 맨날 학교에서 야한 생각만 하고 발정나서 항상 젖어있는 그런 더러운 보지를 주인님께 검사 맡으면서 조련받을 년 구해 
먼저오는 년 순서대로 주인님의 관심 받는거야
망설이지 말고 디엠해
라인: md562562

#암캐 #조…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1287374133714550784, 'id_str': '1287374133714550784', 'name': 'MD. 남학생', 'screen_name': 'MD49861457', 'location': None, 'url': None, 'description': '암캐 조련 전문 MD. 남학생입니다. 조련은 온플로 진행되며 모두 비밀 보장됩니다. 모든 규칙은 상의를 통해 결정하니 편하게 연락주세요. 라인: md562562', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 18, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 52, 'statuses_count': 63, 'created_at': 'Sun Jul 26 13:08:15 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1287374238748303360/_O5q9Adq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1287374238748303360/_O5q9Adq_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '암캐', 'indices': [133, 136]}], 'urls': [], 'user_mentions': [{'screen_name': 'MD49861457', 'name': 'MD. 남학생', 'id': 1287374133714550784, 'id_str': '1287374133714550784', 'indices': [3, 14]}], 'symbols': []}",False,False,low,ko,2020-08-25 11:29:39.962,"{'created_at': 'Tue Aug 25 11:05:52 +0000 2020', 'id': 1298215009739132930, 'id_str': '1298215009739132930', 'text': '맨날 학교에서 야한 생각만 하고 발정나서 항상 젖어있는 그런 더러운 보지를 주인님께 검사 맡으면서 조련받을 년 구해 \n먼저오는 년 순서대로 주인님의 관심 받는거야\n망설이지 말고 디엠해\n라인: md562562… https://t.co/AArSeM2i0l', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1287374133714550784, 'id_str': '1287374133714550784', 'name': 'MD. 남학생', 'screen_name': 'MD49861457', 'location': None, 'url': None, 'description': '암캐 조련 전문 MD. 남학생입니다. 조련은 온플로 진행되며 모두 비밀 보장됩니다. 모든 규칙은 상의를 통해 결정하니 편하게 연락주세요. 라인: md562562', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 18, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 52, 'statuses_count': 62, 'created_at': 'Sun Jul 26 13:08:15 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1287374238748303360/_O5q9Adq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1287374238748303360/_O5q9Adq_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '맨날 학교에서 야한 생각만 하고 발정나서 항상 젖어있는 그런 더러운 보지를 주인님께 검사 맡으면서 조련받을 년 구해 \n먼저오는 년 순서대로 주인님의 관심 받는거야\n망설이지 말고 디엠해\n라인: md562562\n\n#암캐 #조련 #노예 #보지 #펨섭 #디그레이디 #초보 #복종 #온플 #씹물 #생활관리 #변녀', 'display_text_range': [0, 169], 'entities': {'hashtags': [{'text': '암캐', 'indices': [117, 120]}, {'text': '조련', 'indices': [121, 124]}, {'text': '노예', 'indices': [125, 128]}, {'text': '보지', 'indices': [129, 132]}, {'text': '펨섭', 'indices': [133, 136]}, {'text': '디그레이디', 'indices': [137, 143]}, {'text': '초보', 'indices': [144, 147]}, {'text': '복종', 'indices': [148, 151]}, {'text': '온플', 'indices': [152, 155]}, {'text': '씹물', 'indices': [156, 159]}, {'text': '생활관리', 'indices': [160, 165]}, {'text': '변녀', 'indices': [166, 169]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1, 'favorite_count': 1, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/AArSeM2i0l', 'expanded_url': 'https://twitter.com/i/web/status/1298215009739132930', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
