고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,영상판매,합성,거래,자위영상,팔아요,팜,조건만남,created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,retweeted_status,extended_tweet,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-06 15:18:10,1368083463471910914,1368083463471910912,"주말인데 모햇 ~

#섹트 #일탈 #디그레이디 #펨섭 https://t.co/I4zi8hb0cm","[0, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1362038827477393408, 'id_str': '1362038827477393408', 'name': '겨울', 'screen_name': 'httpwintercom', 'location': '팔로 후 디엠', 'url': 'https://asked.kr/httpwintercom', 'description': '2n, 160/48 딸감으로 써주세요', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2185, 'friends_count': 1, 'listed_count': 3, 'favourites_count': 29, 'statuses_count': 31, 'created_at': 'Wed Feb 17 13:59:11 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1362412657551101953/07twCQCs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1362412657551101953/07twCQCs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1362038827477393408/1613730967', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [11, 14]}, {'text': '일탈', 'indices': [15, 18]}, {'text': '디그레이디', 'indices': [19, 25]}, {'text': '펨섭', 'indices': [26, 29]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1368083456484274180, 'id_str': '1368083456484274180', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/Evxop77VcAQJRul.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Evxop77VcAQJRul.jpg', 'url': 'https://t.co/I4zi8hb0cm', 'display_url': 'pic.twitter.com/I4zi8hb0cm', 'expanded_url': 'https://twitter.com/httpwintercom/status/1368083463471910914/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 750, 'resize': 'fit'}, 'large': {'w': 750, 'h': 750, 'resize': 'fit'}}}]}","{'media': [{'id': 1368083456484274180, 'id_str': '1368083456484274180', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/Evxop77VcAQJRul.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Evxop77VcAQJRul.jpg', 'url': 'https://t.co/I4zi8hb0cm', 'display_url': 'pic.twitter.com/I4zi8hb0cm', 'expanded_url': 'https://twitter.com/httpwintercom/status/1368083463471910914/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 750, 'resize': 'fit'}, 'large': {'w': 750, 'h': 750, 'resize': 'fit'}}}]}",False,False,1.0,low,ko,2021-03-06 06:18:10.110,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-06 15:18:13,1368083479473233922,1368083479473233920,"RT @roy_sex42: 위로 올라와

#섹트 #대물 https://t.co/poS6CBhMX9",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1117579776586158080, 'id_str': '1117579776586158080', 'name': 'suckme', 'screen_name': 'ccshs_', 'location': None, 'url': None, 'description': 'shs', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 56, 'friends_count': 895, 'listed_count': 0, 'favourites_count': 5810, 'statuses_count': 4776, 'created_at': 'Mon Apr 15 00:05:57 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1160064972409335809/766BYCnF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1160064972409335809/766BYCnF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1117579776586158080/1586777024', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [23, 26]}, {'text': '대물', 'indices': [27, 30]}], 'urls': [], 'user_mentions': [{'screen_name': 'roy_sex42', 'name': '로이', 'id': 1358670959641649154, 'id_str': '1358670959641649154', 'indices': [3, 13]}], 'symbols': [], 'media': [{'id': 1359727330344669184, 'id_str': '1359727330344669184', 'indices': [31, 54], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'url': 'https://t.co/poS6CBhMX9', 'display_url': 'pic.twitter.com/poS6CBhMX9', 'expanded_url': 'https://twitter.com/roy_sex42/status/1359727862652174337/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1359727862652174337, 'source_status_id_str': '1359727862652174337', 'source_user_id': 1358670959641649154, 'source_user_id_str': '1358670959641649154'}]}","{'media': [{'id': 1359727330344669184, 'id_str': '1359727330344669184', 'indices': [31, 54], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'url': 'https://t.co/poS6CBhMX9', 'display_url': 'pic.twitter.com/poS6CBhMX9', 'expanded_url': 'https://twitter.com/roy_sex42/status/1359727862652174337/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 133866, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/vid/320x320/I3zpE2qxS8E-8p6D.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/vid/480x480/CC0vA3oeqLRnFJmb.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/vid/720x720/oOG-EZUSRYM-oUeJ.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/pl/s6MBRVTBAgbN-Fiq.m3u8?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1359727862652174337, 'source_status_id_str': '1359727862652174337', 'source_user_id': 1358670959641649154, 'source_user_id_str': '1358670959641649154'}]}",False,False,0.0,low,ko,2021-03-06 06:18:13.925,"{'created_at': 'Thu Feb 11 04:55:59 +0000 2021', 'id': 1359727862652174337, 'id_str': '1359727862652174337', 'text': '위로 올라와\n\n#섹트 #대물 https://t.co/poS6CBhMX9', 'display_text_range': [0, 15], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1358670959641649154, 'id_str': '1358670959641649154', 'name': '로이', 'screen_name': 'roy_sex42', 'location': '043', 'url': None, 'description': '행위예술가', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 18448, 'friends_count': 6, 'listed_count': 37, 'favourites_count': 281, 'statuses_count': 63, 'created_at': 'Mon Feb 08 06:56:22 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1358671402539180033/bIQ9GAXT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1358671402539180033/bIQ9GAXT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1358670959641649154/1612770526', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 3, 'reply_count': 21, 'retweet_count': 972, 'favorite_count': 3312, 'entities': {'hashtags': [{'text': '섹트', 'indices': [8, 11]}, {'text': '대물', 'indices': [12, 15]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1359727330344669184, 'id_str': '1359727330344669184', 'indices': [16, 39], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'url': 'https://t.co/poS6CBhMX9', 'display_url': 'pic.twitter.com/poS6CBhMX9', 'expanded_url': 'https://twitter.com/roy_sex42/status/1359727862652174337/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1359727330344669184, 'id_str': '1359727330344669184', 'indices': [16, 39], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1359727330344669184/pu/img/MbKj4YfusB8tqBuU.jpg', 'url': 'https://t.co/poS6CBhMX9', 'display_url': 'pic.twitter.com/poS6CBhMX9', 'expanded_url': 'https://twitter.com/roy_sex42/status/1359727862652174337/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 133866, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/vid/320x320/I3zpE2qxS8E-8p6D.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/vid/480x480/CC0vA3oeqLRnFJmb.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/vid/720x720/oOG-EZUSRYM-oUeJ.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1359727330344669184/pu/pl/s6MBRVTBAgbN-Fiq.m3u8?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'ko'}",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-03-06 15:18:16,1368083488218312707,1368083488218312704,RT @love_xex: 냥발바닥 햝으면서 마구박아조...#섹트 #살색계 #일탈계 #자영 https://t.co/5YXoynLazP,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1102209847867527168, 'id_str': '1102209847867527168', 'name': 'dhskal', 'screen_name': 'Junseodd', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 13, 'friends_count': 509, 'listed_count': 0, 'favourites_count': 72, 'statuses_count': 195, 'created_at': 'Sun Mar 03 14:11:20 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [32, 35]}, {'text': '살색계', 'indices': [36, 40]}, {'text': '일탈계', 'indices': [41, 45]}, {'text': '자영', 'indices': [46, 49]}], 'urls': [], 'user_mentions': [{'screen_name': 'love_xex', 'name': '뽀뽀', 'id': 1107165790057332736, 'id_str': '1107165790057332736', 'indices': [3, 12]}], 'symbols': [], 'media': [{'id': 1367457118199029768, 'id_str': '1367457118199029768', 'indices': [50, 73], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'url': 'https://t.co/5YXoynLazP', 'display_url': 'pic.twitter.com/5YXoynLazP', 'expanded_url': 'https://twitter.com/love_xex/status/1367457168270663687/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1367457168270663687, 'source_status_id_str': '1367457168270663687', 'source_user_id': 1107165790057332736, 'source_user_id_str': '1107165790057332736'}]}","{'media': [{'id': 1367457118199029768, 'id_str': '1367457118199029768', 'indices': [50, 73], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'url': 'https://t.co/5YXoynLazP', 'display_url': 'pic.twitter.com/5YXoynLazP', 'expanded_url': 'https://twitter.com/love_xex/status/1367457168270663687/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 10413, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/vid/1280x720/vyEZLHfOo6Ex0_Kd.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/pl/v8l0kye4N0LEVHFs.m3u8?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/vid/640x360/k3rQ3afAqXzTMhi6.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/vid/480x270/P1-zF2M5WVSoJ2to.mp4?tag=12'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1367457168270663687, 'source_status_id_str': '1367457168270663687', 'source_user_id': 1107165790057332736, 'source_user_id_str': '1107165790057332736'}]}",False,False,0.0,low,ko,2021-03-06 06:18:16.010,"{'created_at': 'Thu Mar 04 12:49:29 +0000 2021', 'id': 1367457168270663687, 'id_str': '1367457168270663687', 'text': '냥발바닥 햝으면서 마구박아조...#섹트 #살색계 #일탈계 #자영 https://t.co/5YXoynLazP', 'display_text_range': [0, 35], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1107165790057332736, 'id_str': '1107165790057332736', 'name': '뽀뽀', 'screen_name': 'love_xex', 'location': '제 조그만 일탈을 사랑스럽게 봐주세요', 'url': None, 'description': '영상제작은 디엠주세요', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 77879, 'friends_count': 0, 'listed_count': 223, 'favourites_count': 491, 'statuses_count': 634, 'created_at': 'Sun Mar 17 06:24:29 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1225377049797226496/qkC4shH7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1225377049797226496/qkC4shH7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1107165790057332736/1578609883', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 35, 'retweet_count': 193, 'favorite_count': 1620, 'entities': {'hashtags': [{'text': '섹트', 'indices': [18, 21]}, {'text': '살색계', 'indices': [22, 26]}, {'text': '일탈계', 'indices': [27, 31]}, {'text': '자영', 'indices': [32, 35]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1367457118199029768, 'id_str': '1367457118199029768', 'indices': [36, 59], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'url': 'https://t.co/5YXoynLazP', 'display_url': 'pic.twitter.com/5YXoynLazP', 'expanded_url': 'https://twitter.com/love_xex/status/1367457168270663687/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1367457118199029768, 'id_str': '1367457118199029768', 'indices': [36, 59], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1367457118199029768/pu/img/V4GxPYPmzlBJTZfC.jpg', 'url': 'https://t.co/5YXoynLazP', 'display_url': 'pic.twitter.com/5YXoynLazP', 'expanded_url': 'https://twitter.com/love_xex/status/1367457168270663687/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 10413, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/vid/1280x720/vyEZLHfOo6Ex0_Kd.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/pl/v8l0kye4N0LEVHFs.m3u8?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/vid/640x360/k3rQ3afAqXzTMhi6.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1367457118199029768/pu/vid/480x270/P1-zF2M5WVSoJ2to.mp4?tag=12'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'ko'}",,,,,
