고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,영상판매,합성,거래,자위영상,팔아요,팜,조건만남,created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2021-03-01 22:27:01,1366379451206918148,1366379451206918144,"#멜섭 #펨돔 #에세머 #에셈 #MS #FD #SM #섹트 #살섹 #라인 #야단라 #단톡 #야챗 #19금 #노예

⭐️멜섭/펨돔 합동 sm야챗방 인원모집⭐️

체계 잡히고 안전한 곳에서 대화 나눌 MS구함… https://t.co/rz6mk5NXid","[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,,,,,"{'id': 1305850757384527873, 'id_str': '1305850757384527873', 'name': '🍑FD.PeacH🍑', 'screen_name': 'FdPeach', 'location': None, 'url': None, 'description': '22.166.45 서울FD', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 206, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 4, 'created_at': 'Tue Sep 15 12:47:46 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1305853319458381825/xUZJpy-G_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1305853319458381825/xUZJpy-G_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': '#멜섭 #펨돔 #에세머 #에셈 #MS #FD #SM #섹트 #살섹 #라인 #야단라 #단톡 #야챗 #19금 #노예\n\n⭐️멜섭/펨돔 합동 sm야챗방 인원모집⭐️\n\n체계 잡히고 안전한 곳에서 대화 나눌 MS구함\n\n💥구인 / 오프공유 / 건오 / 온플 / 대화 / 에셈지식공유 방💥\n\n⚡️19세 이상 마인드 잡힌 섭만 입장⚡️ https://t.co/hpAR1Q1T9a', 'display_text_range': [0, 178], 'entities': {'hashtags': [{'text': '멜섭', 'indices': [0, 3]}, {'text': '펨돔', 'indices': [4, 7]}, {'text': '에세머', 'indices': [8, 12]}, {'text': '에셈', 'indices': [13, 16]}, {'text': 'MS', 'indices': [17, 20]}, {'text': 'FD', 'indices': [21, 24]}, {'text': 'SM', 'indices': [25, 28]}, {'text': '섹트', 'indices': [29, 32]}, {'text': '살섹', 'indices': [33, 36]}, {'text': '라인', 'indices': [37, 40]}, {'text': '야단라', 'indices': [41, 45]}, {'text': '단톡', 'indices': [46, 49]}, {'text': '야챗', 'indices': [50, 53]}, {'text': '19금', 'indices': [54, 58]}, {'text': '노예', 'indices': [59, 62]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366379445620117512, 'id_str': '1366379445620117512', 'indices': [179, 202], 'media_url': 'http://pbs.twimg.com/media/EvZa3cyVEAglJFt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZa3cyVEAglJFt.jpg', 'url': 'https://t.co/hpAR1Q1T9a', 'display_url': 'pic.twitter.com/hpAR1Q1T9a', 'expanded_url': 'https://twitter.com/FdPeach/status/1366379451206918148/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 653, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 975, 'h': 936, 'resize': 'fit'}, 'medium': {'w': 975, 'h': 936, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1366379445620117512, 'id_str': '1366379445620117512', 'indices': [179, 202], 'media_url': 'http://pbs.twimg.com/media/EvZa3cyVEAglJFt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZa3cyVEAglJFt.jpg', 'url': 'https://t.co/hpAR1Q1T9a', 'display_url': 'pic.twitter.com/hpAR1Q1T9a', 'expanded_url': 'https://twitter.com/FdPeach/status/1366379451206918148/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 653, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 975, 'h': 936, 'resize': 'fit'}, 'medium': {'w': 975, 'h': 936, 'resize': 'fit'}}}]}}",0,0,0,0,"{'hashtags': [{'text': '멜섭', 'indices': [0, 3]}, {'text': '펨돔', 'indices': [4, 7]}, {'text': '에세머', 'indices': [8, 12]}, {'text': '에셈', 'indices': [13, 16]}, {'text': 'MS', 'indices': [17, 20]}, {'text': 'FD', 'indices': [21, 24]}, {'text': 'SM', 'indices': [25, 28]}, {'text': '섹트', 'indices': [29, 32]}, {'text': '살섹', 'indices': [33, 36]}, {'text': '라인', 'indices': [37, 40]}, {'text': '야단라', 'indices': [41, 45]}, {'text': '단톡', 'indices': [46, 49]}, {'text': '야챗', 'indices': [50, 53]}, {'text': '19금', 'indices': [54, 58]}, {'text': '노예', 'indices': [59, 62]}], 'urls': [{'url': 'https://t.co/rz6mk5NXid', 'expanded_url': 'https://twitter.com/i/web/status/1366379451206918148', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,1.0,low,ko,2021-03-01 13:27:01.927,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 22:27:02,1366379451852840961,1366379451852840960,"RT @Bcouple8: 모솔아다는 자지까지 내가 입으로 해줄 필요는 없잖아? 😂 그냥 손으로 흔들어줄동안 입으로 살짝 위만 빨아줄게 ❤️

리트윗은 항상 ❤️
[ 네토 커플의 #일탈 #섹트 ] https://t.co/QabjI9neT8",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 2353201932, 'id_str': '2353201932', 'name': '흑맥주', 'screen_name': 'kangking9', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 28, 'friends_count': 1298, 'listed_count': 0, 'favourites_count': 2169, 'statuses_count': 1161, 'created_at': 'Thu Feb 20 13:00:12 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1213735371793547264/uxCTjdCh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1213735371793547264/uxCTjdCh_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '일탈', 'indices': [99, 102]}, {'text': '섹트', 'indices': [103, 106]}], 'urls': [], 'user_mentions': [{'screen_name': 'Bcouple8', 'name': '분당커플', 'id': 1339136935068016647, 'id_str': '1339136935068016647', 'indices': [3, 12]}], 'symbols': [], 'media': [{'id': 1366335585778946049, 'id_str': '1366335585778946049', 'indices': [109, 132], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'url': 'https://t.co/QabjI9neT8', 'display_url': 'pic.twitter.com/QabjI9neT8', 'expanded_url': 'https://twitter.com/Bcouple8/status/1366335616703549441/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1366335616703549441, 'source_status_id_str': '1366335616703549441', 'source_user_id': 1339136935068016647, 'source_user_id_str': '1339136935068016647'}]}",False,False,1.0,low,ko,2021-03-01 13:27:02.081,"{'created_at': 'Mon Mar 01 10:32:50 +0000 2021', 'id': 1366335616703549441, 'id_str': '1366335616703549441', 'text': '모솔아다는 자지까지 내가 입으로 해줄 필요는 없잖아? 😂 그냥 손으로 흔들어줄동안 입으로 살짝 위만 빨아줄게 ❤️\n\n리트윗은 항상 ❤️\n[ 네토 커플의 #일탈 #섹트 ] https://t.co/QabjI9neT8', 'display_text_range': [0, 94], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1339136935068016647, 'id_str': '1339136935068016647', 'name': '분당커플', 'screen_name': 'Bcouple8', 'location': None, 'url': 'https://onlyfans.com/bundangcouple', 'description': '부계 @Bundang101 2N 연하남과 3N 연상 ❤️ 운동녀의 바이 네토 일탈 섹트 ❤️ 모든 풀영상들과 사진들은 아래에 있는 링크에 🍒  부커분들은 소통하고 지내요! 초대남은 부계로 지원주세요~ 얼굴과 몸 사진 필수', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 34558, 'friends_count': 61, 'listed_count': 79, 'favourites_count': 1036, 'statuses_count': 413, 'created_at': 'Wed Dec 16 09:15:11 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1341321719710027779/P7aNQv7U_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1341321719710027779/P7aNQv7U_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1339136935068016647/1608985019', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 30, 'retweet_count': 44, 'favorite_count': 410, 'entities': {'hashtags': [{'text': '일탈', 'indices': [85, 88]}, {'text': '섹트', 'indices': [89, 92]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366335585778946049, 'id_str': '1366335585778946049', 'indices': [95, 118], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'url': 'https://t.co/QabjI9neT8', 'display_url': 'pic.twitter.com/QabjI9neT8', 'expanded_url': 'https://twitter.com/Bcouple8/status/1366335616703549441/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1366335585778946049, 'id_str': '1366335585778946049', 'indices': [95, 118], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'url': 'https://t.co/QabjI9neT8', 'display_url': 'pic.twitter.com/QabjI9neT8', 'expanded_url': 'https://twitter.com/Bcouple8/status/1366335616703549441/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 15033, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/vid/320x568/gixx2_EBjL4sEkcX.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/pl/m-OPwLsVUypuxAub.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/vid/360x640/zD1-RJ_kAUW2p4tr.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/vid/720x1280/IbtVofXoHR07DGo3.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1366335585778946049, 'id_str': '1366335585778946049', 'indices': [109, 132], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366335585778946049/pu/img/GUeN604vN_IW4-N2.jpg', 'url': 'https://t.co/QabjI9neT8', 'display_url': 'pic.twitter.com/QabjI9neT8', 'expanded_url': 'https://twitter.com/Bcouple8/status/1366335616703549441/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 15033, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/vid/320x568/gixx2_EBjL4sEkcX.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/pl/m-OPwLsVUypuxAub.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/vid/360x640/zD1-RJ_kAUW2p4tr.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1366335585778946049/pu/vid/720x1280/IbtVofXoHR07DGo3.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1366335616703549441, 'source_status_id_str': '1366335616703549441', 'source_user_id': 1339136935068016647, 'source_user_id_str': '1339136935068016647'}]}",,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 22:27:03,1366379457376751619,1366379457376751616,"#섹트 #일탈 #멜섭 #구인 #펨돔 #복근

말잘듣는 멍멍이 구해

나만보고 복종할 애만 

디엠으로 소개랑 전신보내 https://t.co/UaEfCtQ9Lv","[0, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1350991487891333122, 'id_str': '1350991487891333122', 'name': '멍뭉이구해', 'screen_name': 'ijwZKXaZCEhAm7A', 'location': None, 'url': None, 'description': '#멜섭 구해 #맘눌뎀 안해두대 그냥 이뻐서 누른거니깡😌  피드 잘지움', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 261, 'friends_count': 90, 'listed_count': 0, 'favourites_count': 1105, 'statuses_count': 5, 'created_at': 'Mon Jan 18 02:20:53 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1350991854582575104/CxDXFfAm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1350991854582575104/CxDXFfAm_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '일탈', 'indices': [4, 7]}, {'text': '멜섭', 'indices': [8, 11]}, {'text': '구인', 'indices': [12, 15]}, {'text': '펨돔', 'indices': [16, 19]}, {'text': '복근', 'indices': [20, 23]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366379451198529539, 'id_str': '1366379451198529539', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/EvZa3xkU4AMQuJf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZa3xkU4AMQuJf.jpg', 'url': 'https://t.co/UaEfCtQ9Lv', 'display_url': 'pic.twitter.com/UaEfCtQ9Lv', 'expanded_url': 'https://twitter.com/ijwZKXaZCEhAm7A/status/1366379457376751619/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 661, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 851, 'h': 1544, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 375, 'h': 680, 'resize': 'fit'}}}]}",False,False,0.0,low,ko,2021-03-01 13:27:03.398,,"{'media': [{'id': 1366379451198529539, 'id_str': '1366379451198529539', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/EvZa3xkU4AMQuJf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZa3xkU4AMQuJf.jpg', 'url': 'https://t.co/UaEfCtQ9Lv', 'display_url': 'pic.twitter.com/UaEfCtQ9Lv', 'expanded_url': 'https://twitter.com/ijwZKXaZCEhAm7A/status/1366379457376751619/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 661, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 851, 'h': 1544, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 375, 'h': 680, 'resize': 'fit'}}}]}",,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-03-01 22:27:04,1366379463311822848,1366379463311822848,I want your cum #cumtribute #cum #horny #milk #semen #tits #bigtits   #cocktribute #wanktribute #horny #hornyteen… https://t.co/mzxualaOQP,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 1239982548366704640, 'id_str': '1239982548366704640', 'name': 'ziiii', 'screen_name': 'c1IojuLWuaeVyYe', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 691, 'friends_count': 67, 'listed_count': 0, 'favourites_count': 34, 'statuses_count': 2, 'created_at': 'Tue Mar 17 18:30:58 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1353071880802955267/ZjNrujNR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1353071880802955267/ZjNrujNR_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'I want your cum #cumtribute #cum #horny #milk #semen #tits #bigtits\xa0\xa0 #cocktribute #wanktribute #horny #hornyteen #young #jailbait #milf #hornymilf #射屏 #섹트 #얼싸 #cocktribute #bitch #ぶっかけ #ぶっかけ依頼 #はてなぶっかけ #射屏 #ぶっかけ #ぶっかけ依頼 #ぶっかけ晒し #射精動画 https://t.co/r1R9Yecr3X', 'display_text_range': [0, 234], 'entities': {'hashtags': [{'text': 'cumtribute', 'indices': [16, 27]}, {'text': 'cum', 'indices': [28, 32]}, {'text': 'horny', 'indices': [33, 39]}, {'text': 'milk', 'indices': [40, 45]}, {'text': 'semen', 'indices': [46, 52]}, {'text': 'tits', 'indices': [53, 58]}, {'text': 'bigtits', 'indices': [59, 67]}, {'text': 'cocktribute', 'indices': [70, 82]}, {'text': 'wanktribute', 'indices': [83, 95]}, {'text': 'horny', 'indices': [96, 102]}, {'text': 'hornyteen', 'indices': [103, 113]}, {'text': 'young', 'indices': [114, 120]}, {'text': 'jailbait', 'indices': [121, 130]}, {'text': 'milf', 'indices': [131, 136]}, {'text': 'hornymilf', 'indices': [137, 147]}, {'text': '射屏', 'indices': [148, 151]}, {'text': '섹트', 'indices': [152, 155]}, {'text': '얼싸', 'indices': [156, 159]}, {'text': 'cocktribute', 'indices': [160, 172]}, {'text': 'bitch', 'indices': [173, 179]}, {'text': 'ぶっかけ', 'indices': [180, 185]}, {'text': 'ぶっかけ依頼', 'indices': [186, 193]}, {'text': 'はてなぶっかけ', 'indices': [194, 202]}, {'text': '射屏', 'indices': [203, 206]}, {'text': 'ぶっかけ', 'indices': [207, 212]}, {'text': 'ぶっかけ依頼', 'indices': [213, 220]}, {'text': 'ぶっかけ晒し', 'indices': [221, 228]}, {'text': '射精動画', 'indices': [229, 234]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1366379461030014976, 'id_str': '1366379461030014976', 'indices': [235, 258], 'media_url': 'http://pbs.twimg.com/media/EvZa4WMVcAAqgBX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZa4WMVcAAqgBX.jpg', 'url': 'https://t.co/r1R9Yecr3X', 'display_url': 'pic.twitter.com/r1R9Yecr3X', 'expanded_url': 'https://twitter.com/c1IojuLWuaeVyYe/status/1366379463311822848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 952, 'resize': 'fit'}, 'small': {'w': 680, 'h': 674, 'resize': 'fit'}, 'large': {'w': 960, 'h': 952, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1366379461030014976, 'id_str': '1366379461030014976', 'indices': [235, 258], 'media_url': 'http://pbs.twimg.com/media/EvZa4WMVcAAqgBX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvZa4WMVcAAqgBX.jpg', 'url': 'https://t.co/r1R9Yecr3X', 'display_url': 'pic.twitter.com/r1R9Yecr3X', 'expanded_url': 'https://twitter.com/c1IojuLWuaeVyYe/status/1366379463311822848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 952, 'resize': 'fit'}, 'small': {'w': 680, 'h': 674, 'resize': 'fit'}, 'large': {'w': 960, 'h': 952, 'resize': 'fit'}}}]}}",0,0,0,0,"{'hashtags': [{'text': 'cumtribute', 'indices': [16, 27]}, {'text': 'cum', 'indices': [28, 32]}, {'text': 'horny', 'indices': [33, 39]}, {'text': 'milk', 'indices': [40, 45]}, {'text': 'semen', 'indices': [46, 52]}, {'text': 'tits', 'indices': [53, 58]}, {'text': 'bigtits', 'indices': [59, 67]}, {'text': 'cocktribute', 'indices': [70, 82]}, {'text': 'wanktribute', 'indices': [83, 95]}, {'text': 'horny', 'indices': [96, 102]}, {'text': 'hornyteen', 'indices': [103, 113]}], 'urls': [{'url': 'https://t.co/mzxualaOQP', 'expanded_url': 'https://twitter.com/i/web/status/1366379463311822848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': []}",False,False,0.0,low,en,2021-03-01 13:27:04.813,,,,,,
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2021-03-01 22:27:05,1366379466998521860,1366379466998521856,"이벤트 중이이야 ㅎㅎ 놀러와
#섹트 #변녀 #05변녀 #자영 #폰섹 #노예 #조건 #ㅈㄱ #능욕 #음성능욕 #사진",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1349649143875059714, 'id_str': '1349649143875059714', 'name': '05여왕수현', 'screen_name': 'xNSem0v4oX4lvgZ', 'location': None, 'url': None, 'description': '05 서울 사진2.0 자영3.5 오프12', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 69, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 1, 'statuses_count': 26, 'created_at': 'Thu Jan 14 09:27:13 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1364116841640071169/pap850k7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1364116841640071169/pap850k7_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [16, 19]}, {'text': '변녀', 'indices': [20, 23]}, {'text': '05변녀', 'indices': [24, 29]}, {'text': '자영', 'indices': [30, 33]}, {'text': '폰섹', 'indices': [34, 37]}, {'text': '노예', 'indices': [38, 41]}, {'text': '조건', 'indices': [42, 45]}, {'text': 'ㅈㄱ', 'indices': [46, 49]}, {'text': '능욕', 'indices': [50, 53]}, {'text': '음성능욕', 'indices': [54, 59]}, {'text': '사진', 'indices': [60, 63]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,,low,ko,2021-03-01 13:27:05.692,,,,,,
