고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 17:57:29,1298545087824015360,1298545087824015360,"오늘도 아무런 일 없이 귀가하는 옵빠이즈키상

#섹트 https://t.co/aL7ezJ1Isj","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1297807971339010048, 'id_str': '1297807971339010048', 'name': 'おっぱいずき', 'screen_name': 'kanezukimozzi', 'location': '대한민국 서울', 'url': None, 'description': '184. 02. 2n\n\nお前をめっちゃくっちゃにしてあげたい', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4, 'friends_count': 10, 'listed_count': 0, 'favourites_count': 1088, 'statuses_count': 70, 'created_at': 'Mon Aug 24 08:08:33 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298490932577226753/95O55kew_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298490932577226753/95O55kew_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1297807971339010048/1598256729', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [26, 29]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298545072271630336, 'id_str': '1298545072271630336', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EgVb3P2VoAAwIuw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVb3P2VoAAwIuw.jpg', 'url': 'https://t.co/aL7ezJ1Isj', 'display_url': 'pic.twitter.com/aL7ezJ1Isj', 'expanded_url': 'https://twitter.com/kanezukimozzi/status/1298545087824015360/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1365, 'h': 2048, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 08:57:29.395,,"{'media': [{'id': 1298545072271630336, 'id_str': '1298545072271630336', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EgVb3P2VoAAwIuw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVb3P2VoAAwIuw.jpg', 'url': 'https://t.co/aL7ezJ1Isj', 'display_url': 'pic.twitter.com/aL7ezJ1Isj', 'expanded_url': 'https://twitter.com/kanezukimozzi/status/1298545087824015360/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1365, 'h': 2048, 'resize': 'fit'}}}]}",0.0,"[0, 29]",,,,,
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 17:57:32,1298545099345760256,1298545099345760256,"RT @siasia_luv: 가슴가지고 장난치기🙌
#섹트 #고딩 #가슴 https://t.co/iObwARZFkS","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1215652231380262913, 'id_str': '1215652231380262913', 'name': '김치', 'screen_name': '5324tmdus', 'location': None, 'url': None, 'description': '18/충남\n자네 지금 뭐하는건가', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 7, 'friends_count': 167, 'listed_count': 0, 'favourites_count': 310, 'statuses_count': 217, 'created_at': 'Fri Jan 10 15:10:58 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216691593660387328/bcLuPpKZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216691593660387328/bcLuPpKZ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [28, 31]}, {'text': '고딩', 'indices': [32, 35]}, {'text': '가슴', 'indices': [36, 39]}], 'urls': [], 'user_mentions': [{'screen_name': 'siasia_luv', 'name': '시아', 'id': 1243119047199166464, 'id_str': '1243119047199166464', 'indices': [3, 14]}], 'symbols': [], 'media': [{'id': 1283761406408454144, 'id_str': '1283761406408454144', 'indices': [40, 63], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'url': 'https://t.co/iObwARZFkS', 'display_url': 'pic.twitter.com/iObwARZFkS', 'expanded_url': 'https://twitter.com/siasia_luv/status/1283761437853118465/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1283761437853118465, 'source_status_id_str': '1283761437853118465', 'source_user_id': 1243119047199166464, 'source_user_id_str': '1243119047199166464'}]}",False,False,low,ko,2020-08-26 08:57:32.142,"{'created_at': 'Thu Jul 16 13:52:32 +0000 2020', 'id': 1283761437853118465, 'id_str': '1283761437853118465', 'text': '가슴가지고 장난치기🙌\n#섹트 #고딩 #가슴 https://t.co/iObwARZFkS', 'display_text_range': [0, 23], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1243119047199166464, 'id_str': '1243119047199166464', 'name': '시아', 'screen_name': 'siasia_luv', 'location': '이 계정말고 다른곳은 다 도용 B,SW', 'url': 'http://asked.kr/siasia_luv', 'description': '03년생/팔로❤마음❤알티❤/디엠× 라인× 카톡×/섹트,일상트,사진올려요/다시시작 2020.03.26~ing', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 17397, 'friends_count': 1, 'listed_count': 48, 'favourites_count': 3, 'statuses_count': 156, 'created_at': 'Thu Mar 26 10:14:17 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1273598969130565633/6nsSkdD2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1273598969130565633/6nsSkdD2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1243119047199166464/1585217781', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 10, 'retweet_count': 10, 'favorite_count': 170, 'entities': {'hashtags': [{'text': '섹트', 'indices': [12, 15]}, {'text': '고딩', 'indices': [16, 19]}, {'text': '가슴', 'indices': [20, 23]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1283761406408454144, 'id_str': '1283761406408454144', 'indices': [24, 47], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'url': 'https://t.co/iObwARZFkS', 'display_url': 'pic.twitter.com/iObwARZFkS', 'expanded_url': 'https://twitter.com/siasia_luv/status/1283761437853118465/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1283761406408454144, 'id_str': '1283761406408454144', 'indices': [24, 47], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'url': 'https://t.co/iObwARZFkS', 'display_url': 'pic.twitter.com/iObwARZFkS', 'expanded_url': 'https://twitter.com/siasia_luv/status/1283761437853118465/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 7097, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/vid/480x480/woNduTiofChj2ob7.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/vid/720x720/dhZEG_qTADWYEf8E.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/pl/-lzHT_-csLOw9fcZ.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/vid/320x320/4xNnFQaEpBecthD1.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1283761406408454144, 'id_str': '1283761406408454144', 'indices': [40, 63], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1283761406408454144/pu/img/wuO1v91msUZodJnS.jpg', 'url': 'https://t.co/iObwARZFkS', 'display_url': 'pic.twitter.com/iObwARZFkS', 'expanded_url': 'https://twitter.com/siasia_luv/status/1283761437853118465/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 7097, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/vid/480x480/woNduTiofChj2ob7.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/vid/720x720/dhZEG_qTADWYEf8E.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/pl/-lzHT_-csLOw9fcZ.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283761406408454144/pu/vid/320x320/4xNnFQaEpBecthD1.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1283761437853118465, 'source_status_id_str': '1283761437853118465', 'source_user_id': 1243119047199166464, 'source_user_id_str': '1243119047199166464'}]}",1.0,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 17:57:33,1298545103871467520,1298545103871467520,목졸라주세요 . #섹트 #디엠 #일탈 https://t.co/HCbeTOnfoT,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1247902640429617159, 'id_str': '1247902640429617159', 'name': '김수팔', 'screen_name': 'after_294', 'location': '1n 163 51 70a 스위치', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1679, 'friends_count': 13, 'listed_count': 0, 'favourites_count': 58, 'statuses_count': 79, 'created_at': 'Wed Apr 08 15:02:36 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1291298008558997504/i8lR_pW7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1291298008558997504/i8lR_pW7_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [9, 12]}, {'text': '디엠', 'indices': [13, 16]}, {'text': '일탈', 'indices': [17, 20]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298545095969398785, 'id_str': '1298545095969398785', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EgVb4oIU4AEr2iw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVb4oIU4AEr2iw.jpg', 'url': 'https://t.co/HCbeTOnfoT', 'display_url': 'pic.twitter.com/HCbeTOnfoT', 'expanded_url': 'https://twitter.com/after_294/status/1298545103871467520/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 822, 'h': 748, 'resize': 'fit'}, 'large': {'w': 822, 'h': 748, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 619, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 08:57:33.221,,"{'media': [{'id': 1298545095969398785, 'id_str': '1298545095969398785', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EgVb4oIU4AEr2iw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVb4oIU4AEr2iw.jpg', 'url': 'https://t.co/HCbeTOnfoT', 'display_url': 'pic.twitter.com/HCbeTOnfoT', 'expanded_url': 'https://twitter.com/after_294/status/1298545103871467520/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 822, 'h': 748, 'resize': 'fit'}, 'large': {'w': 822, 'h': 748, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 619, 'resize': 'fit'}}}, {'id': 1298545100729929728, 'id_str': '1298545100729929728', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EgVb453U0AAD32S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgVb453U0AAD32S.jpg', 'url': 'https://t.co/HCbeTOnfoT', 'display_url': 'pic.twitter.com/HCbeTOnfoT', 'expanded_url': 'https://twitter.com/after_294/status/1298545103871467520/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 585, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 585, 'h': 640, 'resize': 'fit'}, 'small': {'w': 585, 'h': 640, 'resize': 'fit'}}}]}",1.0,"[0, 20]",,,,,
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2020-08-26 17:57:36,1298545117213556738,1298545117213556736,"RT @siasia_luv: 계단에서 자위하기 영상이 마음에 안든당 시험끝나면 더 길고 예쁘게 찍어올게요🙌
#고딩 #섹트 #교복 #자위 #가슴 #보지 #야노 #야외노출 https://t.co/YEpXIe7rKa","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1215652231380262913, 'id_str': '1215652231380262913', 'name': '김치', 'screen_name': '5324tmdus', 'location': None, 'url': None, 'description': '18/충남\n자네 지금 뭐하는건가', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 7, 'friends_count': 167, 'listed_count': 0, 'favourites_count': 310, 'statuses_count': 218, 'created_at': 'Fri Jan 10 15:10:58 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216691593660387328/bcLuPpKZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216691593660387328/bcLuPpKZ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '고딩', 'indices': [60, 63]}, {'text': '섹트', 'indices': [64, 67]}, {'text': '교복', 'indices': [68, 71]}, {'text': '자위', 'indices': [72, 75]}, {'text': '가슴', 'indices': [76, 79]}, {'text': '보지', 'indices': [80, 83]}, {'text': '야노', 'indices': [84, 87]}, {'text': '야외노출', 'indices': [88, 93]}], 'urls': [], 'user_mentions': [{'screen_name': 'siasia_luv', 'name': '시아', 'id': 1243119047199166464, 'id_str': '1243119047199166464', 'indices': [3, 14]}], 'symbols': [], 'media': [{'id': 1267452132443033600, 'id_str': '1267452132443033600', 'indices': [94, 117], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'url': 'https://t.co/YEpXIe7rKa', 'display_url': 'pic.twitter.com/YEpXIe7rKa', 'expanded_url': 'https://twitter.com/siasia_luv/status/1267452183450017797/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 656, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 700, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 372, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1267452183450017797, 'source_status_id_str': '1267452183450017797', 'source_user_id': 1243119047199166464, 'source_user_id_str': '1243119047199166464'}]}",False,False,low,ko,2020-08-26 08:57:36.402,"{'created_at': 'Mon Jun 01 13:45:23 +0000 2020', 'id': 1267452183450017797, 'id_str': '1267452183450017797', 'text': '계단에서 자위하기 영상이 마음에 안든당 시험끝나면 더 길고 예쁘게 찍어올게요🙌\n#고딩 #섹트 #교복 #자위 #가슴 #보지 #야노 #야외노출 https://t.co/YEpXIe7rKa', 'display_text_range': [0, 77], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1243119047199166464, 'id_str': '1243119047199166464', 'name': '시아', 'screen_name': 'siasia_luv', 'location': '이 계정말고 다른곳은 다 도용 B,SW', 'url': 'http://asked.kr/siasia_luv', 'description': '03년생/팔로❤마음❤알티❤/디엠× 라인× 카톡×/섹트,일상트,사진올려요/다시시작 2020.03.26~ing', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 17397, 'friends_count': 1, 'listed_count': 48, 'favourites_count': 3, 'statuses_count': 156, 'created_at': 'Thu Mar 26 10:14:17 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1273598969130565633/6nsSkdD2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1273598969130565633/6nsSkdD2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1243119047199166464/1585217781', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 40, 'retweet_count': 289, 'favorite_count': 1521, 'entities': {'hashtags': [{'text': '고딩', 'indices': [44, 47]}, {'text': '섹트', 'indices': [48, 51]}, {'text': '교복', 'indices': [52, 55]}, {'text': '자위', 'indices': [56, 59]}, {'text': '가슴', 'indices': [60, 63]}, {'text': '보지', 'indices': [64, 67]}, {'text': '야노', 'indices': [68, 71]}, {'text': '야외노출', 'indices': [72, 77]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1267452132443033600, 'id_str': '1267452132443033600', 'indices': [78, 101], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'url': 'https://t.co/YEpXIe7rKa', 'display_url': 'pic.twitter.com/YEpXIe7rKa', 'expanded_url': 'https://twitter.com/siasia_luv/status/1267452183450017797/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 656, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 700, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 372, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1267452132443033600, 'id_str': '1267452132443033600', 'indices': [78, 101], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'url': 'https://t.co/YEpXIe7rKa', 'display_url': 'pic.twitter.com/YEpXIe7rKa', 'expanded_url': 'https://twitter.com/siasia_luv/status/1267452183450017797/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [35, 64], 'duration_millis': 18295, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/vid/700x1280/U7aqseen6bjIHuvC.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/vid/320x584/f3CUcAGjVhcKIHQl.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/vid/360x658/7RxsuTUu0na1Tflp.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/pl/tVw2bzHxoV4mHHy3.m3u8?tag=10'}]}, 'sizes': {'medium': {'w': 656, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 700, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 372, 'h': 680, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1267452132443033600, 'id_str': '1267452132443033600', 'indices': [94, 117], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1267452132443033600/pu/img/JPtVLNtMY5dtWe-u.jpg', 'url': 'https://t.co/YEpXIe7rKa', 'display_url': 'pic.twitter.com/YEpXIe7rKa', 'expanded_url': 'https://twitter.com/siasia_luv/status/1267452183450017797/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [35, 64], 'duration_millis': 18295, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/vid/700x1280/U7aqseen6bjIHuvC.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/vid/320x584/f3CUcAGjVhcKIHQl.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/vid/360x658/7RxsuTUu0na1Tflp.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1267452132443033600/pu/pl/tVw2bzHxoV4mHHy3.m3u8?tag=10'}]}, 'sizes': {'medium': {'w': 656, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 700, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 372, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1267452183450017797, 'source_status_id_str': '1267452183450017797', 'source_user_id': 1243119047199166464, 'source_user_id_str': '1243119047199166464'}]}",1.0,,,,,,
