고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,자위영상,팔아요,팜,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 10:53:38,1301337527547117568,1301337527547117568,RT @cloud_302: #섹트 #자위 #일탈계 #살색계 https://t.co/kDrppBeaTC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 3260327545, 'id_str': '3260327545', 'name': 'AfteR', 'screen_name': 'r_afte', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 73, 'friends_count': 1269, 'listed_count': 3, 'favourites_count': 221, 'statuses_count': 44, 'created_at': 'Mon Jun 29 19:51:33 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/992791118126374912/rM2sHPQp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/992791118126374912/rM2sHPQp_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [15, 18]}, {'text': '자위', 'indices': [19, 22]}, {'text': '일탈계', 'indices': [23, 27]}, {'text': '살색계', 'indices': [28, 32]}], 'urls': [], 'user_mentions': [{'screen_name': 'cloud_302', 'name': '구름', 'id': 1102484131835863040, 'id_str': '1102484131835863040', 'indices': [3, 13]}], 'symbols': [], 'media': [{'id': 1287745246353219584, 'id_str': '1287745246353219584', 'indices': [33, 56], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'url': 'https://t.co/kDrppBeaTC', 'display_url': 'pic.twitter.com/kDrppBeaTC', 'expanded_url': 'https://twitter.com/cloud_302/status/1287745348924919810/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1287745348924919810, 'source_status_id_str': '1287745348924919810', 'source_user_id': 1102484131835863040, 'source_user_id_str': '1102484131835863040'}]}",False,False,low,und,2020-09-03 01:53:38.906,"{'created_at': 'Mon Jul 27 13:43:10 +0000 2020', 'id': 1287745348924919810, 'id_str': '1287745348924919810', 'text': '#섹트 #자위 #일탈계 #살색계 https://t.co/kDrppBeaTC', 'display_text_range': [0, 17], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1102484131835863040, 'id_str': '1102484131835863040', 'name': '구름', 'screen_name': 'cloud_302', 'location': None, 'url': None, 'description': 'https://asked.kr/cloud302', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 43175, 'friends_count': 5, 'listed_count': 106, 'favourites_count': 32, 'statuses_count': 82, 'created_at': 'Mon Mar 04 08:21:14 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103311228032577537/BQVuxmTW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103311228032577537/BQVuxmTW_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 29, 'retweet_count': 463, 'favorite_count': 2808, 'entities': {'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '자위', 'indices': [4, 7]}, {'text': '일탈계', 'indices': [8, 12]}, {'text': '살색계', 'indices': [13, 17]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1287745246353219584, 'id_str': '1287745246353219584', 'indices': [18, 41], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'url': 'https://t.co/kDrppBeaTC', 'display_url': 'pic.twitter.com/kDrppBeaTC', 'expanded_url': 'https://twitter.com/cloud_302/status/1287745348924919810/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1287745246353219584, 'id_str': '1287745246353219584', 'indices': [18, 41], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'url': 'https://t.co/kDrppBeaTC', 'display_url': 'pic.twitter.com/kDrppBeaTC', 'expanded_url': 'https://twitter.com/cloud_302/status/1287745348924919810/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 74600, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/pl/m8JKPk2zd0pfwgKm.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/vid/640x360/_10KOg24TvBpVV4H.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/vid/480x270/1WK9yXjVhxTQNGbf.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/vid/1280x720/Nis-mlPuj31Pk8e5.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'und'}","{'media': [{'id': 1287745246353219584, 'id_str': '1287745246353219584', 'indices': [33, 56], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1287745246353219584/pu/img/sUo4ETEtU265qvfn.jpg', 'url': 'https://t.co/kDrppBeaTC', 'display_url': 'pic.twitter.com/kDrppBeaTC', 'expanded_url': 'https://twitter.com/cloud_302/status/1287745348924919810/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 74600, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/pl/m8JKPk2zd0pfwgKm.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/vid/640x360/_10KOg24TvBpVV4H.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/vid/480x270/1WK9yXjVhxTQNGbf.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1287745246353219584/pu/vid/1280x720/Nis-mlPuj31Pk8e5.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1287745348924919810, 'source_status_id_str': '1287745348924919810', 'source_user_id': 1102484131835863040, 'source_user_id_str': '1102484131835863040'}]}",1.0,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 10:53:39,1301337530013421570,1301337530013421568,"혼텔가는중인데 같이 노실분 dm주세요
#대전 #섹트","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1290593712360177664, 'id_str': '1290593712360177664', 'name': 'Patnmat090', 'screen_name': 'patnmat090', 'location': None, 'url': None, 'description': '대전 / 남 / 2n / 소소한대화부터😅', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 28, 'listed_count': 0, 'favourites_count': 7, 'statuses_count': 3, 'created_at': 'Tue Aug 04 10:21:39 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1290929574897831936/Xh5sFSgN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1290929574897831936/Xh5sFSgN_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '대전', 'indices': [21, 24]}, {'text': '섹트', 'indices': [25, 28]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-09-03 01:53:39.494,,,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 10:53:49,1301337570798759936,1301337570798759936,RT @cloud_302: #섹트 #자위 #살색계 #일탈계 https://t.co/XYX6Mkwzmy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 3260327545, 'id_str': '3260327545', 'name': 'AfteR', 'screen_name': 'r_afte', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 73, 'friends_count': 1269, 'listed_count': 3, 'favourites_count': 221, 'statuses_count': 45, 'created_at': 'Mon Jun 29 19:51:33 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/992791118126374912/rM2sHPQp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/992791118126374912/rM2sHPQp_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [15, 18]}, {'text': '자위', 'indices': [19, 22]}, {'text': '살색계', 'indices': [23, 27]}, {'text': '일탈계', 'indices': [28, 32]}], 'urls': [], 'user_mentions': [{'screen_name': 'cloud_302', 'name': '구름', 'id': 1102484131835863040, 'id_str': '1102484131835863040', 'indices': [3, 13]}], 'symbols': [], 'media': [{'id': 1280509611787915267, 'id_str': '1280509611787915267', 'indices': [33, 56], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'url': 'https://t.co/XYX6Mkwzmy', 'display_url': 'pic.twitter.com/XYX6Mkwzmy', 'expanded_url': 'https://twitter.com/cloud_302/status/1280509646009184256/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}, 'source_status_id': 1280509646009184256, 'source_status_id_str': '1280509646009184256', 'source_user_id': 1102484131835863040, 'source_user_id_str': '1102484131835863040'}]}",False,False,low,und,2020-09-03 01:53:49.218,"{'created_at': 'Tue Jul 07 14:31:04 +0000 2020', 'id': 1280509646009184256, 'id_str': '1280509646009184256', 'text': '#섹트 #자위 #살색계 #일탈계 https://t.co/XYX6Mkwzmy', 'display_text_range': [0, 17], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1102484131835863040, 'id_str': '1102484131835863040', 'name': '구름', 'screen_name': 'cloud_302', 'location': None, 'url': None, 'description': 'https://asked.kr/cloud302', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 43175, 'friends_count': 5, 'listed_count': 106, 'favourites_count': 32, 'statuses_count': 82, 'created_at': 'Mon Mar 04 08:21:14 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103311228032577537/BQVuxmTW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103311228032577537/BQVuxmTW_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 1, 'reply_count': 26, 'retweet_count': 199, 'favorite_count': 1699, 'entities': {'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '자위', 'indices': [4, 7]}, {'text': '살색계', 'indices': [8, 12]}, {'text': '일탈계', 'indices': [13, 17]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1280509611787915267, 'id_str': '1280509611787915267', 'indices': [18, 41], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'url': 'https://t.co/XYX6Mkwzmy', 'display_url': 'pic.twitter.com/XYX6Mkwzmy', 'expanded_url': 'https://twitter.com/cloud_302/status/1280509646009184256/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1280509611787915267, 'id_str': '1280509611787915267', 'indices': [18, 41], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'url': 'https://t.co/XYX6Mkwzmy', 'display_url': 'pic.twitter.com/XYX6Mkwzmy', 'expanded_url': 'https://twitter.com/cloud_302/status/1280509646009184256/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [180, 101], 'duration_millis': 19833, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1280509611787915267/pu/vid/720x404/fCamqPHZhz6fL5U6.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1280509611787915267/pu/pl/yDRAHBAX6izm0ErT.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1280509611787915267/pu/vid/480x270/M3nxRmvEcrZXvOdV.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'und'}","{'media': [{'id': 1280509611787915267, 'id_str': '1280509611787915267', 'indices': [33, 56], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1280509611787915267/pu/img/fDITaizAc5wNWO1m.jpg', 'url': 'https://t.co/XYX6Mkwzmy', 'display_url': 'pic.twitter.com/XYX6Mkwzmy', 'expanded_url': 'https://twitter.com/cloud_302/status/1280509646009184256/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [180, 101], 'duration_millis': 19833, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1280509611787915267/pu/vid/720x404/fCamqPHZhz6fL5U6.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1280509611787915267/pu/pl/yDRAHBAX6izm0ErT.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1280509611787915267/pu/vid/480x270/M3nxRmvEcrZXvOdV.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}, 'source_status_id': 1280509646009184256, 'source_status_id_str': '1280509646009184256', 'source_user_id': 1102484131835863040, 'source_user_id_str': '1102484131835863040'}]}",1.0,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-09-03 10:53:50,1301337576180125697,1301337576180125696,"출근하니까 퇴근하고 싶다.
그러니까 섹스...
기적의 논리

#섹트 #오프 #건오","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1284012606198407172, 'id_str': '1284012606198407172', 'name': '케이뉨', 'screen_name': 'K2020_06', 'location': '서울 경기 일산 ', 'url': None, 'description': '2n, 약간의 잔근육?\n커닐 성애자\n내 트친에게 상냥한 남자\n오카 : http://open.kakao.com/o/snHY9Yrc', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5, 'friends_count': 32, 'listed_count': 0, 'favourites_count': 227, 'statuses_count': 104, 'created_at': 'Fri Jul 17 06:30:47 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298596915311910912/RnysvwRV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298596915311910912/RnysvwRV_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [34, 37]}, {'text': '오프', 'indices': [38, 41]}, {'text': '건오', 'indices': [42, 45]}], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-09-03 01:53:50.501,,,,,,,,,
