고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,자위영상,스폰,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 21:33:05,1298599346405953538,1298599346405953536,"와ㅠ나 첨 터져봤어 매트리스도 젖음 ㅅㅂ,, #섹트 https://t.co/SUq6yMMt6H","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1291267210778824704, 'id_str': '1291267210778824704', 'name': 'ᴍɪɴ', 'screen_name': 'sKylife_Myblue', 'location': '053', 'url': 'http://asked.kr/Mylifeisblue', 'description': '에스크에 진심인녀', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 206, 'friends_count': 7, 'listed_count': 0, 'favourites_count': 54, 'statuses_count': 360, 'created_at': 'Thu Aug 06 06:57:55 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1291267618217762817/CUjwzr5A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1291267618217762817/CUjwzr5A_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [25, 28]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298599328882204672, 'id_str': '1298599328882204672', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EgWNNZeVoAA9k8t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNNZeVoAA9k8t.jpg', 'url': 'https://t.co/SUq6yMMt6H', 'display_url': 'pic.twitter.com/SUq6yMMt6H', 'expanded_url': 'https://twitter.com/sKylife_Myblue/status/1298599346405953538/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 12:33:05.649,,"{'media': [{'id': 1298599328882204672, 'id_str': '1298599328882204672', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EgWNNZeVoAA9k8t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNNZeVoAA9k8t.jpg', 'url': 'https://t.co/SUq6yMMt6H', 'display_url': 'pic.twitter.com/SUq6yMMt6H', 'expanded_url': 'https://twitter.com/sKylife_Myblue/status/1298599346405953538/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",1.0,"[0, 28]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 21:33:06,1298599348331192320,1298599348331192320,"조녜 개말라는 언니들이 다 하세요 ,, 전 멀리서 쪼무래기 하겠삼 #섹트 #FSW #FD #MS https://t.co/9YQUMBMZOJ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1296677812565204992, 'id_str': '1296677812565204992', 'name': '유초하', 'screen_name': 'hateluvvvvvv', 'location': None, 'url': None, 'description': '인간 고양이를 가지는 게 꿈 ,                    https://asked.kr/hateluvgg', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 39, 'friends_count': 17, 'listed_count': 0, 'favourites_count': 28, 'statuses_count': 44, 'created_at': 'Fri Aug 21 05:17:43 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1296678970285383680/DaNhz0Nm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1296678970285383680/DaNhz0Nm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1296677812565204992/1597987344', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [37, 40]}, {'text': 'FSW', 'indices': [41, 45]}, {'text': 'FD', 'indices': [46, 49]}, {'text': 'MS', 'indices': [50, 53]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298599337006518273, 'id_str': '1298599337006518273', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EgWNN3vU0AEoaUn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNN3vU0AEoaUn.jpg', 'url': 'https://t.co/9YQUMBMZOJ', 'display_url': 'pic.twitter.com/9YQUMBMZOJ', 'expanded_url': 'https://twitter.com/hateluvvvvvv/status/1298599348331192320/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 795, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1125, 'h': 1698, 'resize': 'fit'}, 'small': {'w': 451, 'h': 680, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 12:33:06.108,,"{'media': [{'id': 1298599337006518273, 'id_str': '1298599337006518273', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EgWNN3vU0AEoaUn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNN3vU0AEoaUn.jpg', 'url': 'https://t.co/9YQUMBMZOJ', 'display_url': 'pic.twitter.com/9YQUMBMZOJ', 'expanded_url': 'https://twitter.com/hateluvvvvvv/status/1298599348331192320/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 795, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1125, 'h': 1698, 'resize': 'fit'}, 'small': {'w': 451, 'h': 680, 'resize': 'fit'}}}]}",0.0,"[0, 53]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 21:33:08,1298599358502334464,1298599358502334464,"RT @Master_EunShin: #섹트 #오프 #구인중 #디엣 #애널섹스

소중이 가지고 놀기
애널안에 사정하기

오늘 하루 너무 지루하네요
DM이나 톡 주세요. 여성분만~
적극적인 여자가 난 참 좋더라😊

트친님들 눈팅 No!! https://…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 961257636866883584, 'id_str': '961257636866883584', 'name': '김치이', 'screen_name': 'Kimchi222222', 'location': None, 'url': None, 'description': '20초 남', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 10, 'friends_count': 219, 'listed_count': 0, 'favourites_count': 464, 'statuses_count': 656, 'created_at': 'Wed Feb 07 15:17:34 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1181772179911802881/B7LyoWfb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1181772179911802881/B7LyoWfb_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [20, 23]}, {'text': '오프', 'indices': [24, 27]}, {'text': '구인중', 'indices': [28, 32]}, {'text': '디엣', 'indices': [33, 36]}, {'text': '애널섹스', 'indices': [37, 42]}], 'urls': [], 'user_mentions': [{'screen_name': 'Master_EunShin', 'name': '𝑬𝒖𝒏𝑺𝒉𝒊𝒏', 'id': 948300962996736000, 'id_str': '948300962996736000', 'indices': [3, 18]}], 'symbols': []}",False,False,low,ko,2020-08-26 12:33:08.533,"{'created_at': 'Wed Aug 26 03:36:34 +0000 2020', 'id': 1298464328358572032, 'id_str': '1298464328358572032', 'text': '#섹트 #오프 #구인중 #디엣 #애널섹스\n\n소중이 가지고 놀기\n애널안에 사정하기\n\n오늘 하루 너무 지루하네요\nDM이나 톡 주세요. 여성분만~\n적극적인 여자가 난 참 좋더라😊\n\n트친님들 눈팅 No!! https://t.co/H4EvtuTu0a', 'display_text_range': [0, 110], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 948300962996736000, 'id_str': '948300962996736000', 'name': '𝑬𝒖𝒏𝑺𝒉𝒊𝒏', 'screen_name': 'Master_EunShin', 'location': '라인 ID - master_eunshin', 'url': 'https://open.kakao.com/o/sfaXscrc', 'description': '남 / 182cm / #섹트 / #구인중 /', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 51491, 'friends_count': 0, 'listed_count': 118, 'favourites_count': 0, 'statuses_count': 11, 'created_at': 'Tue Jan 02 21:12:22 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1268448028517494785/g7LTn0NP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1268448028517494785/g7LTn0NP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/948300962996736000/1597087029', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 61, 'favorite_count': 388, 'entities': {'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '오프', 'indices': [4, 7]}, {'text': '구인중', 'indices': [8, 12]}, {'text': '디엣', 'indices': [13, 16]}, {'text': '애널섹스', 'indices': [17, 22]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298464012640743425, 'id_str': '1298464012640743425', 'indices': [111, 134], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1298464012640743425/pu/img/2Jjm7BOp_EyVV_bT.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1298464012640743425/pu/img/2Jjm7BOp_EyVV_bT.jpg', 'url': 'https://t.co/H4EvtuTu0a', 'display_url': 'pic.twitter.com/H4EvtuTu0a', 'expanded_url': 'https://twitter.com/Master_EunShin/status/1298464328358572032/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1298464012640743425, 'id_str': '1298464012640743425', 'indices': [111, 134], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1298464012640743425/pu/img/2Jjm7BOp_EyVV_bT.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1298464012640743425/pu/img/2Jjm7BOp_EyVV_bT.jpg', 'url': 'https://t.co/H4EvtuTu0a', 'display_url': 'pic.twitter.com/H4EvtuTu0a', 'expanded_url': 'https://twitter.com/Master_EunShin/status/1298464328358572032/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 49344, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1298464012640743425/pu/vid/320x320/ATwTuqLIGCtzSNoA.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1298464012640743425/pu/vid/480x480/ouuspuejrojiLT9B.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1298464012640743425/pu/vid/720x720/Q1psLMtrLfKJviYV.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1298464012640743425/pu/pl/3rHnvx0mw2lBwX6P.m3u8?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'filter_level': 'low', 'lang': 'ko'}",,,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 21:33:08,1298599358305165312,1298599358305165312,"나와 하루의 시작을 함께 해줘, 잠에서 깬 네 모습이 얼마나 예쁠까 일어나면 뽀뽀를 해줄게, 졸린다며 다시 눈을 감으면 머리를 쓰다듬어 줄게. 일어나면 나와 함께 밥 먹자 밥은 내가 해줄게. #섹트 #일상 https://t.co/C9wgQ0CTO1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1297209431076216832, 'id_str': '1297209431076216832', 'name': '이름 없음', 'screen_name': 'rendez_vous100', 'location': None, 'url': None, 'description': '너네 아무도 안 믿어. / 건오, 오프 안해요.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 78, 'friends_count': 17, 'listed_count': 0, 'favourites_count': 56, 'statuses_count': 21, 'created_at': 'Sat Aug 22 16:30:14 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1297403200748662784/QiY4mwjs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1297403200748662784/QiY4mwjs_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [107, 110]}, {'text': '일상', 'indices': [111, 114]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298599348817653760, 'id_str': '1298599348817653760', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EgWNOjvUcAATWCU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNOjvUcAATWCU.jpg', 'url': 'https://t.co/C9wgQ0CTO1', 'display_url': 'pic.twitter.com/C9wgQ0CTO1', 'expanded_url': 'https://twitter.com/rendez_vous100/status/1298599358305165312/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 12:33:08.486,,"{'media': [{'id': 1298599348817653760, 'id_str': '1298599348817653760', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EgWNOjvUcAATWCU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNOjvUcAATWCU.jpg', 'url': 'https://t.co/C9wgQ0CTO1', 'display_url': 'pic.twitter.com/C9wgQ0CTO1', 'expanded_url': 'https://twitter.com/rendez_vous100/status/1298599358305165312/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}, {'id': 1298599348817653761, 'id_str': '1298599348817653761', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EgWNOjvUcAEMTYO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgWNOjvUcAEMTYO.jpg', 'url': 'https://t.co/C9wgQ0CTO1', 'display_url': 'pic.twitter.com/C9wgQ0CTO1', 'expanded_url': 'https://twitter.com/rendez_vous100/status/1298599358305165312/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 260, 'h': 260, 'resize': 'fit'}, 'small': {'w': 260, 'h': 260, 'resize': 'fit'}, 'large': {'w': 260, 'h': 260, 'resize': 'fit'}}}]}",0.0,"[0, 114]",,,,,
