고딩,중딩,17,16,15,14,13,04,03,05,06,07,판매,노예,교복,자영,자영판매,합성,거래,합성,지인,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,retweeted_status,extended_entities,possibly_sensitive,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 19:59:54,1298575896211632128,1298575896211632128,"우리학교 체육복 이상해,,   #섹트 #맘눌뎀 https://t.co/8z1pCmX8eL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1293530000285528064, 'id_str': '1293530000285528064', 'name': '어몽이', 'screen_name': 'dmdm__04', 'location': None, 'url': None, 'description': '내 부계정 @dogg__04 \n친한사람만 걸어요 !', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 369, 'friends_count': 38, 'listed_count': 0, 'favourites_count': 55, 'statuses_count': 6, 'created_at': 'Wed Aug 12 12:49:27 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298150585921728512/sWbxAnV-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298150585921728512/sWbxAnV-_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [17, 20]}, {'text': '맘눌뎀', 'indices': [21, 25]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298575891136618496, 'id_str': '1298575891136618496', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/EgV35JEVoAAUTyx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV35JEVoAAUTyx.jpg', 'url': 'https://t.co/8z1pCmX8eL', 'display_url': 'pic.twitter.com/8z1pCmX8eL', 'expanded_url': 'https://twitter.com/dmdm__04/status/1298575896211632128/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 652, 'h': 1334, 'resize': 'fit'}, 'medium': {'w': 587, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 332, 'h': 680, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 10:59:54.687,,"{'media': [{'id': 1298575891136618496, 'id_str': '1298575891136618496', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/EgV35JEVoAAUTyx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV35JEVoAAUTyx.jpg', 'url': 'https://t.co/8z1pCmX8eL', 'display_url': 'pic.twitter.com/8z1pCmX8eL', 'expanded_url': 'https://twitter.com/dmdm__04/status/1298575896211632128/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 652, 'h': 1334, 'resize': 'fit'}, 'medium': {'w': 587, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 332, 'h': 680, 'resize': 'fit'}}}, {'id': 1298575893904859138, 'id_str': '1298575893904859138', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/EgV35TYVoAIwzle.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV35TYVoAIwzle.jpg', 'url': 'https://t.co/8z1pCmX8eL', 'display_url': 'pic.twitter.com/8z1pCmX8eL', 'expanded_url': 'https://twitter.com/dmdm__04/status/1298575896211632128/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 347, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 612, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 678, 'h': 1330, 'resize': 'fit'}}}]}",1.0,"[0, 25]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 19:59:55,1298575900393365504,1298575900393365504,"#섹트 #일탈 
심심이 https://t.co/jHB1Zkazl9","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1298523320665571328, 'id_str': '1298523320665571328', 'name': 'Savage', 'screen_name': 'Just_onlyyounow', 'location': '051', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 2, 'listed_count': 0, 'favourites_count': 3, 'statuses_count': 2, 'created_at': 'Wed Aug 26 07:31:06 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298525503410774016/7XN-4Xt9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298525503410774016/7XN-4Xt9_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [0, 3]}, {'text': '일탈', 'indices': [4, 7]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298575725214068737, 'id_str': '1298575725214068737', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EgV3ve9UcAEIrIV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV3ve9UcAEIrIV.jpg', 'url': 'https://t.co/jHB1Zkazl9', 'display_url': 'pic.twitter.com/jHB1Zkazl9', 'expanded_url': 'https://twitter.com/Just_onlyyounow/status/1298575900393365504/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 10:59:55.684,,"{'media': [{'id': 1298575725214068737, 'id_str': '1298575725214068737', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EgV3ve9UcAEIrIV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV3ve9UcAEIrIV.jpg', 'url': 'https://t.co/jHB1Zkazl9', 'display_url': 'pic.twitter.com/jHB1Zkazl9', 'expanded_url': 'https://twitter.com/Just_onlyyounow/status/1298575900393365504/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",1.0,"[0, 12]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 19:59:55,1298575900816969728,1298575900816969728,태풍오는날 산책 그리고 너랑 파워떽뚜 #섹트 https://t.co/ijF45wNNt6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 2855493649, 'id_str': '2855493649', 'name': 'baby gundlac', 'screen_name': 'babyGundlac', 'location': None, 'url': None, 'description': '경기남부 직장인 187 83// Make me happy 게이사절..', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 13, 'friends_count': 115, 'listed_count': 0, 'favourites_count': 282, 'statuses_count': 50, 'created_at': 'Tue Oct 14 11:24:54 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1289795604151844864/sO4Fiuv5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1289795604151844864/sO4Fiuv5_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [21, 24]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298575887709814785, 'id_str': '1298575887709814785', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EgV348TUwAEd5cV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV348TUwAEd5cV.jpg', 'url': 'https://t.co/ijF45wNNt6', 'display_url': 'pic.twitter.com/ijF45wNNt6', 'expanded_url': 'https://twitter.com/babyGundlac/status/1298575900816969728/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1236, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 724, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 410, 'h': 680, 'resize': 'fit'}}}]}",False,False,low,ko,2020-08-26 10:59:55.785,,"{'media': [{'id': 1298575887709814785, 'id_str': '1298575887709814785', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EgV348TUwAEd5cV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV348TUwAEd5cV.jpg', 'url': 'https://t.co/ijF45wNNt6', 'display_url': 'pic.twitter.com/ijF45wNNt6', 'expanded_url': 'https://twitter.com/babyGundlac/status/1298575900816969728/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1236, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 724, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 410, 'h': 680, 'resize': 'fit'}}}, {'id': 1298575887705595906, 'id_str': '1298575887705595906', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EgV348SUYAI9YSt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV348SUYAI9YSt.jpg', 'url': 'https://t.co/ijF45wNNt6', 'display_url': 'pic.twitter.com/ijF45wNNt6', 'expanded_url': 'https://twitter.com/babyGundlac/status/1298575900816969728/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",1.0,"[0, 24]",,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 19:59:57,1298575906135408640,1298575906135408640,"RT @Honestweet_: 여러분이 좋아하는을 넘어 사랑하는 노포 자지
#섹트 https://t.co/wYEy3nx3mc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 912847018984222720, 'id_str': '912847018984222720', 'name': '후리스', 'screen_name': 'fleefleefleece', 'location': None, 'url': None, 'description': '프본 180 75 번개O', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4239, 'friends_count': 1423, 'listed_count': 0, 'favourites_count': 526, 'statuses_count': 116, 'created_at': 'Wed Sep 27 01:11:04 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1122516815664431104/S9szOl96_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1122516815664431104/S9szOl96_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': '섹트', 'indices': [42, 45]}], 'urls': [], 'user_mentions': [{'screen_name': 'Honestweet_', 'name': '😈', 'id': 1271631311740887040, 'id_str': '1271631311740887040', 'indices': [3, 15]}], 'symbols': [], 'media': [{'id': 1297893033363402754, 'id_str': '1297893033363402754', 'indices': [46, 69], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'url': 'https://t.co/wYEy3nx3mc', 'display_url': 'pic.twitter.com/wYEy3nx3mc', 'expanded_url': 'https://twitter.com/Honestweet_/status/1297893122395918337/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1297893122395918337, 'source_status_id_str': '1297893122395918337', 'source_user_id': 1271631311740887040, 'source_user_id_str': '1271631311740887040'}]}",False,False,low,ko,2020-08-26 10:59:57.053,"{'created_at': 'Mon Aug 24 13:46:48 +0000 2020', 'id': 1297893122395918337, 'id_str': '1297893122395918337', 'text': '여러분이 좋아하는을 넘어 사랑하는 노포 자지\n#섹트 https://t.co/wYEy3nx3mc', 'display_text_range': [0, 28], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1271631311740887040, 'id_str': '1271631311740887040', 'name': '😈', 'screen_name': 'Honestweet_', 'location': None, 'url': None, 'description': '솔직한 달콤한', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8677, 'friends_count': 43, 'listed_count': 19, 'favourites_count': 312, 'statuses_count': 188, 'created_at': 'Sat Jun 13 02:31:56 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1295389556993187841/XjFzVCs0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1295389556993187841/XjFzVCs0_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 2, 'reply_count': 18, 'retweet_count': 365, 'favorite_count': 1247, 'entities': {'hashtags': [{'text': '섹트', 'indices': [25, 28]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1297893033363402754, 'id_str': '1297893033363402754', 'indices': [29, 52], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'url': 'https://t.co/wYEy3nx3mc', 'display_url': 'pic.twitter.com/wYEy3nx3mc', 'expanded_url': 'https://twitter.com/Honestweet_/status/1297893122395918337/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1297893033363402754, 'id_str': '1297893033363402754', 'indices': [29, 52], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'url': 'https://t.co/wYEy3nx3mc', 'display_url': 'pic.twitter.com/wYEy3nx3mc', 'expanded_url': 'https://twitter.com/Honestweet_/status/1297893122395918337/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 22383, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/vid/640x360/h0Qp7dTO_6b7FWKN.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/vid/1280x720/2cAykw31UPlV7TM2.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/pl/IZCxJ0MzBm0xwcLN.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/vid/480x270/sC51A-FblDJBEs4H.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'ko'}","{'media': [{'id': 1297893033363402754, 'id_str': '1297893033363402754', 'indices': [46, 69], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1297893033363402754/pu/img/D56Pw3ewmx0XZS3t.jpg', 'url': 'https://t.co/wYEy3nx3mc', 'display_url': 'pic.twitter.com/wYEy3nx3mc', 'expanded_url': 'https://twitter.com/Honestweet_/status/1297893122395918337/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 22383, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/vid/640x360/h0Qp7dTO_6b7FWKN.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/vid/1280x720/2cAykw31UPlV7TM2.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/pl/IZCxJ0MzBm0xwcLN.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1297893033363402754/pu/vid/480x270/sC51A-FblDJBEs4H.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1297893122395918337, 'source_status_id_str': '1297893122395918337', 'source_user_id': 1271631311740887040, 'source_user_id_str': '1271631311740887040'}]}",0.0,,,,,,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020-08-26 19:59:57,1298575909729865729,1298575909729865728,"나 23쨜 마몬 크롬끼고 스팽하고 샤넬입고 떡치는 남자 ㅎㅎ훗 ㅋ

#SM #에스엠 #스팽 #피스팅 #애널 #속박플 #수치플 #디그레이더 #디그레이디 #멜돔 #주인님 #펨섭 #에세머 #쓰리썸 #육변기 #능욕… https://t.co/UbPq8UoKO3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,,,,,"{'id': 1274553893800665089, 'id_str': '1274553893800665089', 'name': '마몬', 'screen_name': '_Amaimon_Life', 'location': 'nope', 'url': 'https://asked.kr/Amaimon', 'description': '골반이 커야대 ~', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1860, 'friends_count': 3, 'listed_count': 2, 'favourites_count': 3, 'statuses_count': 9, 'created_at': 'Sun Jun 21 04:05:24 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1297057204218900480/KZpoQWK8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1297057204218900480/KZpoQWK8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1274553893800665089/1592720928', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': 'SM', 'indices': [38, 41]}, {'text': '에스엠', 'indices': [42, 46]}, {'text': '스팽', 'indices': [47, 50]}, {'text': '피스팅', 'indices': [51, 55]}, {'text': '애널', 'indices': [56, 59]}, {'text': '속박플', 'indices': [60, 64]}, {'text': '수치플', 'indices': [65, 69]}, {'text': '디그레이더', 'indices': [70, 76]}, {'text': '디그레이디', 'indices': [77, 83]}, {'text': '멜돔', 'indices': [84, 87]}, {'text': '주인님', 'indices': [88, 92]}, {'text': '펨섭', 'indices': [93, 96]}, {'text': '에세머', 'indices': [97, 101]}, {'text': '쓰리썸', 'indices': [102, 106]}, {'text': '육변기', 'indices': [107, 111]}, {'text': '능욕', 'indices': [112, 115]}], 'urls': [{'url': 'https://t.co/UbPq8UoKO3', 'expanded_url': 'https://twitter.com/i/web/status/1298575909729865729', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,ko,2020-08-26 10:59:57.910,,,0.0,"[0, 140]",,,,,"{'full_text': '나 23쨜 마몬 크롬끼고 스팽하고 샤넬입고 떡치는 남자 ㅎㅎ훗 ㅋ\n\n#SM #에스엠 #스팽 #피스팅 #애널 #속박플 #수치플 #디그레이더 #디그레이디 #멜돔 #주인님 #펨섭 #에세머 #쓰리썸 #육변기 #능욕 #오컨 #본디지 #섹트 #마조 #도그플 #노예 #fwb #일탈 #일탈계 #오랄 #질싸 #입싸 https://t.co/uVHrTDayxP', 'display_text_range': [0, 167], 'entities': {'hashtags': [{'text': 'SM', 'indices': [38, 41]}, {'text': '에스엠', 'indices': [42, 46]}, {'text': '스팽', 'indices': [47, 50]}, {'text': '피스팅', 'indices': [51, 55]}, {'text': '애널', 'indices': [56, 59]}, {'text': '속박플', 'indices': [60, 64]}, {'text': '수치플', 'indices': [65, 69]}, {'text': '디그레이더', 'indices': [70, 76]}, {'text': '디그레이디', 'indices': [77, 83]}, {'text': '멜돔', 'indices': [84, 87]}, {'text': '주인님', 'indices': [88, 92]}, {'text': '펨섭', 'indices': [93, 96]}, {'text': '에세머', 'indices': [97, 101]}, {'text': '쓰리썸', 'indices': [102, 106]}, {'text': '육변기', 'indices': [107, 111]}, {'text': '능욕', 'indices': [112, 115]}, {'text': '오컨', 'indices': [116, 119]}, {'text': '본디지', 'indices': [120, 124]}, {'text': '섹트', 'indices': [125, 128]}, {'text': '마조', 'indices': [129, 132]}, {'text': '도그플', 'indices': [133, 137]}, {'text': '노예', 'indices': [138, 141]}, {'text': 'fwb', 'indices': [142, 146]}, {'text': '일탈', 'indices': [147, 150]}, {'text': '일탈계', 'indices': [151, 155]}, {'text': '오랄', 'indices': [156, 159]}, {'text': '질싸', 'indices': [160, 163]}, {'text': '입싸', 'indices': [164, 167]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1298575897327370240, 'id_str': '1298575897327370240', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/media/EgV35gIVAAAMvZL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV35gIVAAAMvZL.jpg', 'url': 'https://t.co/uVHrTDayxP', 'display_url': 'pic.twitter.com/uVHrTDayxP', 'expanded_url': 'https://twitter.com/_Amaimon_Life/status/1298575909729865729/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1298575897327370240, 'id_str': '1298575897327370240', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/media/EgV35gIVAAAMvZL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgV35gIVAAAMvZL.jpg', 'url': 'https://t.co/uVHrTDayxP', 'display_url': 'pic.twitter.com/uVHrTDayxP', 'expanded_url': 'https://twitter.com/_Amaimon_Life/status/1298575909729865729/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}}"
